,Date,Open,High,Low,Close,Volume,EMA_10,EMA_50,Signal
2056,5/26/2008,96.0,96.5,93.0,94.0,104882,94.36191664581928,90.81088972238449,0
2057,5/27/2008,94.0,95.5,93.0,94.0,41468,94.29611361930668,90.93595287052628,0
2058,5/28/2008,93.0,94.5,90.5,91.0,72448,93.69682023397819,90.9384645226625,0
2059,5/29/2008,91.5,92.0,88.5,89.5,108184,92.9337620096185,90.88205414922476,0
2060,5/30/2008,90.0,91.5,88.5,90.0,226159,92.40035073514241,90.84746379043163,0
2061,6/2/2008,90.0,91.0,89.0,90.0,119678,91.96392332875287,90.81422991629707,0
2062,6/3/2008,89.0,89.5,85.5,86.5,181915,90.97048272352508,90.64504442938346,0
2063,6/4/2008,86.5,86.5,85.0,86.5,137967,90.15766768288415,90.48249366744686,-1
2064,6/5/2008,86.0,86.0,82.5,84.0,178394,89.03809174054157,90.22827822950778,0
2065,6/6/2008,85.0,86.0,84.5,85.0,103309,88.30389324226128,90.02324771070354,0
2066,6/9/2008,82.5,82.5,80.5,81.5,125971,87.06682174366831,89.68900270244067,0
2067,6/10/2008,81.5,82.0,79.5,80.5,81471,85.87285415391044,89.32864965528614,0
2068,6/11/2008,81.0,81.0,79.0,80.0,59668,84.80506248956308,88.96282025703964,0
2069,6/12/2008,78.0,79.0,75.5,79.0,203378,83.74959658236979,88.57212142343023,0
2070,6/13/2008,78.0,80.0,77.0,77.5,80351,82.61330629466619,88.13792058329571,0
2071,6/16/2008,78.5,80.5,77.0,79.5,94334,82.04725060472687,87.79917859963706,0
2072,6/17/2008,79.5,79.5,77.5,78.0,72470,81.31138685841289,87.4148970859258,0
2073,6/18/2008,76.5,80.0,75.0,78.5,128110,80.80022561142871,87.0652932786346,0
2074,6/19/2008,77.5,79.5,76.0,76.0,135094,79.92745731844167,86.63136020888423,0
2075,6/20/2008,76.0,79.5,76.0,79.5,157141,79.84973780599772,86.35169902422211,0
2076,6/23/2008,77.5,78.5,76.0,78.0,135273,79.51342184127085,86.0241814154291,0
2077,6/24/2008,78.0,79.0,77.0,77.0,63298,79.05643605194888,85.67029194815737,0
2078,6/25/2008,77.0,81.5,76.5,81.5,153116,79.50072040613998,85.50675108744532,0
2079,6/26/2008,82.0,83.5,80.0,80.0,164819,79.59149851411452,85.29080006440826,0
2080,6/27/2008,78.5,80.0,78.0,80.0,55760,79.66577151154824,85.08331770894128,0
2081,6/30/2008,80.0,81.0,77.0,77.5,57719,79.27199487308492,84.78593270074751,0
2082,7/2/2008,77.0,77.5,75.0,75.0,88929,78.49526853252402,84.40217063405153,0
2083,7/3/2008,73.5,74.5,73.0,73.5,78169,77.58703789024692,83.97463453075538,0
2084,7/4/2008,74.0,75.5,73.5,74.0,40187,76.9348491829293,83.5834723922944,0
2085,7/7/2008,74.0,75.0,73.0,75.0,29191,76.58305842239669,83.24686563181226,0
2086,7/8/2008,74.5,75.0,73.5,74.0,42950,76.11341143650638,82.88424345017256,0
2087,7/9/2008,75.0,76.0,73.0,73.0,126327,75.54733662986885,82.49662605996971,0
2088,7/10/2008,72.5,73.5,71.0,73.0,115815,75.08418451534723,82.1242093517356,0
2089,7/11/2008,73.5,75.0,73.0,74.5,46142,74.97796914892045,81.82522074970676,0
2090,7/14/2008,74.0,75.0,73.5,75.0,46338,74.98197475820764,81.55756503403198,0
2091,7/15/2008,73.5,74.0,71.0,71.0,122525,74.25797934762443,81.14354287583465,0
2092,7/16/2008,71.5,72.5,68.0,68.0,141065,73.12016492078362,80.62810982188036,0
2093,7/18/2008,71.0,72.0,69.5,72.0,84313,72.91649857155024,80.28975257396348,0
2094,7/21/2008,73.0,74.5,73.0,74.5,94647,73.20440792217745,80.06270345341589,0
2095,7/22/2008,75.0,76.0,74.5,75.0,47158,73.53087920905428,79.86416606308586,0
2096,7/23/2008,76.5,78.5,76.5,77.0,116230,74.16162844377168,79.75184582531779,0
2097,7/24/2008,76.0,77.0,74.5,76.5,121655,74.58678690854046,79.62432245961905,0
2098,7/25/2008,75.0,76.0,75.0,75.5,42472,74.7528256524422,79.46258432394771,0
2099,7/28/2008,76.0,76.0,75.0,75.5,30164,74.88867553381634,79.3071888602635,0
2100,7/29/2008,75.0,76.0,75.0,75.0,22452,74.90891634584973,79.13827949319433,0
2101,7/30/2008,76.5,76.5,74.0,74.5,40517,74.83456791933159,78.95638617973573,0
2102,7/31/2008,74.5,75.5,73.5,74.5,62011,74.77373738854402,78.78162593739316,0
2103,8/1/2008,74.5,76.5,74.0,76.5,29566,75.08760331789965,78.69215041043657,0
2104,8/4/2008,76.0,76.5,75.5,75.5,16997,75.16258453282698,78.56696804139983,0
2105,8/5/2008,75.0,76.0,73.0,75.5,57178,75.22393279958571,78.44669478487435,0
2106,8/6/2008,76.0,78.5,75.5,78.0,104752,75.72867229057013,78.42917734233026,0
2107,8/7/2008,78.0,81.5,77.5,81.0,115743,76.68709551046646,78.52999391714084,0
2108,8/8/2008,79.5,80.0,78.0,79.5,51097,77.19853269038165,78.56803337137062,0
2109,8/11/2008,82.5,84.0,81.5,82.5,104474,78.16243583758498,78.7222281411208,0
2110,8/13/2008,82.0,85.0,82.0,83.5,118266,79.13290204893316,78.90959174342979,1
2111,8/14/2008,83.0,83.5,82.0,82.5,46786,79.74510167639986,79.05039206721685,0
2112,8/15/2008,82.5,84.0,82.5,84.0,38244,80.51871955341807,79.2444943390907,0
2113,8/18/2008,84.0,84.0,79.0,79.0,85574,80.24258872552386,79.23490632579303,0
2114,8/19/2008,78.5,79.0,77.5,78.0,50334,79.83484532088316,79.18647862674233,0
2115,8/20/2008,78.0,78.0,75.5,76.5,96315,79.22850980799531,79.08112652373283,0
2116,8/21/2008,76.5,76.5,73.5,74.0,56625,78.27787166108706,78.88186666005704,-1
2117,8/22/2008,74.0,75.5,74.0,75.5,42869,77.77280408634397,78.74924443809402,0
2118,8/25/2008,76.0,76.5,74.5,76.0,53609,77.45047607064505,78.64143093071779,0
2119,8/26/2008,75.0,76.0,72.0,76.0,88221,77.18675314870958,78.53784540402297,0
2120,8/27/2008,75.5,78.5,75.0,78.0,70431,77.33461621258057,78.51675342739463,0
2121,8/28/2008,78.5,79.5,77.5,77.5,41598,77.36468599211138,78.4768807439674,0
2122,8/29/2008,78.5,79.0,76.5,78.5,42672,77.57110672081839,78.47778738145888,0
2123,9/1/2008,78.0,78.0,77.0,77.0,34737,77.46726913521505,78.41983493512716,0
2124,9/2/2008,75.0,76.5,74.0,74.5,59798,76.92776565608503,78.26611591806335,0
2125,9/3/2008,74.0,75.5,74.0,75.0,24396,76.57726280952411,78.13803294088439,0
2126,9/4/2008,74.0,76.0,73.0,75.5,110676,76.38139684415609,78.03458066869285,0
2127,9/5/2008,73.5,74.0,72.5,73.0,107874,75.76659741794589,77.83714613266568,0
2128,9/8/2008,75.0,76.5,74.0,76.0,92288,75.80903425104663,77.76510118628664,0
2129,9/9/2008,75.0,76.0,74.0,75.5,83774,75.75284620540178,77.67627368878522,0
2130,9/10/2008,74.5,75.0,73.5,73.5,44598,75.34323780441963,77.51249825000932,0
2131,9/11/2008,73.0,74.5,73.0,73.0,60458,74.91719456725242,77.33553753432267,0
2132,9/12/2008,73.5,75.0,73.5,75.0,29119,74.93225010047925,77.24394782709433,0
2133,9/15/2008,74.5,74.5,72.5,72.5,34485,74.49002280948302,77.05791065740436,0
2134,9/16/2008,69.0,70.0,67.0,70.0,151743,73.67365502594065,76.78112984731008,0
2135,9/17/2008,70.5,71.0,65.0,67.0,141719,72.46026320304235,76.39755612780773,0
2136,9/18/2008,64.5,68.0,62.0,67.0,223030,71.46748807521647,76.02902451495252,0
2137,9/19/2008,69.0,72.5,68.5,71.5,146604,71.47339933426801,75.85141571044458,0
2138,9/22/2008,71.0,72.0,68.5,68.5,100925,70.93278127349201,75.56312489827029,0
2139,9/23/2008,67.5,68.5,67.0,67.5,71129,70.30863922376619,75.24692392186753,0
2140,9/24/2008,68.5,71.0,68.5,71.0,71492,70.43434118308143,75.08037788571586,0
2141,9/25/2008,70.5,72.5,69.5,71.0,63589,70.53718824070299,74.92036306666819,0
2142,9/26/2008,70.0,71.0,69.5,70.5,37814,70.53042674239335,74.7470154954263,0
2143,9/29/2008,70.5,72.0,68.5,68.5,69627,70.16125824377637,74.50203449560566,0
2144,9/30/2008,66.0,69.5,65.5,68.5,124416,69.85921129036248,74.2666605938172,0
2145,10/1/2008,68.5,69.5,68.5,68.5,35796,69.61208196484203,74.04051704111849,0
2146,10/2/2008,69.0,70.5,68.5,70.0,55656,69.68261251668893,73.88206539244719,0
2147,10/3/2008,69.0,70.5,68.5,69.5,41939,69.64941024092731,73.7102196907826,0
2148,10/6/2008,68.0,68.5,66.0,66.5,75051,69.07679019712234,73.42746597741858,0
2149,10/7/2008,66.0,68.0,65.5,65.5,111934,68.42646470673645,73.11658495869628,0
2150,10/8/2008,64.5,65.0,59.0,63.0,163446,67.4398347600571,72.71985613678662,0
2151,10/9/2008,64.5,65.5,59.0,63.0,209324,66.63259207641035,72.33868530789303,0
2152,10/10/2008,56.0,58.0,53.0,53.0,155687,64.15393897160847,71.58030549189722,0
2153,10/13/2008,53.5,60.0,53.0,57.5,184476,62.94413188586147,71.02813664907772,0
2154,10/14/2008,62.0,64.0,61.0,63.0,177719,62.95428972479574,70.71330776087859,0
2155,10/15/2008,62.0,63.5,59.5,60.0,64943,62.417146138469235,70.29317804476571,0
2156,10/16/2008,59.5,59.5,54.5,59.5,134434,61.88675593147482,69.86991616065725,0
2157,10/17/2008,59.0,61.5,58.0,59.0,82172,61.36189121666121,69.4436449386707,0
2158,10/20/2008,60.0,62.0,58.5,61.0,45134,61.2960928136319,69.11252160774244,0
2159,10/21/2008,62.0,63.0,59.0,59.0,78923,60.87862139297155,68.715952132929,0
2160,10/22/2008,59.0,60.0,55.5,56.5,90532,60.08250841243127,68.23689518653964,0
2161,10/24/2008,53.5,54.0,50.0,51.5,137531,58.52205233744375,67.58054635569495,0
2162,10/27/2008,50.5,51.0,44.25,45.5,132761,56.15440645790852,66.71464257704024,0
2163,10/28/2008,47.25,51.5,46.0,49.75,147577,54.98996892010697,66.04936247597983,0
2164,10/29/2008,52.0,53.5,49.25,49.75,136538,54.037247298269335,65.4101717906473,0
2165,10/30/2008,52.0,53.0,51.5,52.0,122743,53.666838698583994,64.88428270081799,0
2166,10/31/2008,52.0,54.5,52.0,53.5,114093,53.636504389750534,64.43784024196239,0
2167,11/3/2008,56.0,58.5,55.5,58.5,104169,54.5207763188868,64.20498376188543,0
2168,11/4/2008,57.5,60.0,57.0,58.0,60480,55.153362442725566,63.9616510653409,0
2169,11/5/2008,61.5,61.5,57.5,58.5,74022,55.76184199859364,63.74746867062166,0
2170,11/6/2008,55.0,59.5,55.0,59.5,63699,56.44150708975843,63.580901271773755,0
2171,11/7/2008,59.5,61.0,58.0,61.0,78170,57.270323982529625,63.47968945719439,0
2172,11/10/2008,62.0,62.0,58.0,58.0,46298,57.40299234934242,63.26479967455931,0
2173,11/11/2008,57.5,59.5,56.5,56.5,43431,57.23881192218925,62.99951341281189,0
2174,11/12/2008,56.5,57.0,54.0,54.5,73740,56.740846118154835,62.66619916132908,0
2175,11/13/2008,52.0,53.5,51.5,53.5,66824,56.15160136939941,62.30674037068873,0
2176,11/14/2008,54.0,54.5,52.5,52.5,66356,55.487673847690424,61.92216231693624,0
2177,11/17/2008,51.0,54.0,51.0,52.5,60140,54.944460420837615,61.552665755487766,0
2178,11/18/2008,52.0,52.5,50.5,50.5,60755,54.13637670795804,61.119227882723536,0
2179,11/19/2008,50.5,51.5,49.75,50.5,58898,53.47521730651112,60.70278757359712,0
2180,11/20/2008,48.25,49.75,47.25,49.75,77175,52.797905068963644,60.27326649227959,0
2181,11/21/2008,48.75,50.0,48.0,49.25,58737,52.15283142006116,59.840981531798036,0
2182,11/24/2008,49.0,49.5,48.0,48.25,46090,51.44322570732277,59.386433236433405,0
2183,11/25/2008,49.75,52.0,49.5,50.5,101628,51.27173012417317,59.037945658534056,0
2184,11/26/2008,49.0,50.5,48.5,50.0,121212,51.04050646523259,58.68351641702292,0
2185,11/27/2008,49.0,50.0,47.5,48.0,87893,50.487687107917566,58.26455498890438,0
2186,11/28/2008,48.25,48.75,47.5,48.0,167385,50.035380361023456,57.862023420712056,0
2187,12/1/2008,48.25,48.75,44.5,44.5,103848,49.0289475681101,57.338022502252755,0
2188,12/2/2008,43.25,44.5,41.25,42.0,152376,47.75095710118099,56.73653142373304,0
2189,12/3/2008,44.75,45.0,42.25,42.25,115984,46.75078308278444,56.1684321522141,0
2190,12/4/2008,42.5,43.5,40.75,41.25,131577,45.750640704096355,55.58339559722531,0
2191,12/8/2008,41.25,43.25,41.0,43.25,498624,45.29597875789702,55.0997330247851,0
2192,12/9/2008,42.75,47.0,42.5,45.75,332106,45.378528074643015,54.73307682773471,0
2193,12/11/2008,46.0,47.5,45.5,46.25,242438,45.53697751561701,54.400407148215706,0
2194,12/12/2008,46.25,47.0,44.5,46.75,128040,45.7575270582321,54.10039118161902,0
2195,12/15/2008,47.25,49.0,46.25,48.25,194304,46.21070395673535,53.87096407645749,0
2196,12/16/2008,48.25,50.0,47.75,49.0,174081,46.71784869187438,53.679945877380725,0
2197,12/17/2008,50.0,52.0,49.75,51.0,224242,47.496421656988126,53.574849960620696,0
2198,12/18/2008,52.0,54.5,52.0,53.0,181134,48.497072264808466,53.55230682491008,0
2199,12/19/2008,53.0,53.5,51.5,51.5,73507,49.04305912575238,53.47182420432537,0
2200,12/22/2008,51.0,51.5,48.5,48.5,94039,48.94432110288831,53.276850706116534,0
2201,12/23/2008,47.75,48.5,46.75,48.0,133184,48.77262635690861,53.06991538430805,0
2202,12/24/2008,48.0,49.0,47.5,48.0,80434,48.63214883747068,52.871095173158714,0
2203,12/25/2008,48.5,48.75,48.0,48.75,23607,48.653576321566916,52.70948359774073,0
2204,12/26/2008,48.75,49.25,48.5,49.0,32264,48.71656244491838,52.56401365273129,0
2205,12/29/2008,48.75,49.0,48.0,49.0,25654,48.76809654584231,52.424248411447714,0
2206,12/30/2008,49.25,50.0,48.25,48.25,59611,48.67389717387098,52.26055239531251,0
2207,1/5/2009,49.5,53.0,49.25,53.0,143192,49.46046132407625,52.289550340594374,0
2208,1/6/2009,54.0,56.5,53.0,54.0,244642,50.28583199242602,52.35662679782597,0
2209,1/7/2009,55.0,55.0,51.5,51.5,120727,50.506589811984924,52.32303359006809,0
2210,1/8/2009,50.5,53.5,50.0,53.0,62609,50.95993711889675,52.349581292418364,0
2211,1/9/2009,53.0,54.5,52.0,53.0,88308,51.330857642733704,52.37508790840196,0
2212,1/12/2009,53.5,54.0,52.0,52.0,50725,51.45251988950939,52.36037857866071,0
2213,1/13/2009,51.0,51.5,49.25,49.75,88712,51.1429708186895,52.25801079126225,0
2214,1/14/2009,50.5,52.0,50.0,51.0,72817,51.11697612438231,52.208677034742166,0
2215,1/15/2009,50.0,50.5,48.75,49.25,71154,50.77752591994916,52.09265048436012,0
2216,1/16/2009,49.5,50.5,49.25,50.5,48780,50.72706666177658,52.030193602620514,0
2217,1/19/2009,51.0,51.0,50.0,51.0,80066,50.77669090508993,51.98979385349814,0
2218,1/20/2009,50.0,51.5,49.75,51.0,93046,50.81729255870994,51.95097840826292,0
2219,1/21/2009,50.5,51.0,49.75,50.0,73356,50.66869391167177,51.87446945107614,0
2220,1/22/2009,50.5,53.0,50.5,53.0,202992,51.09256774591326,51.918607903975115,0
2221,1/23/2009,52.0,53.0,51.0,52.5,78621,51.34846451938357,51.9414075940153,0
2222,1/26/2009,53.0,53.5,52.5,53.0,21785,51.64874369767746,51.98292102170098,0
2223,1/27/2009,54.5,54.5,53.0,54.0,60143,52.076244843554285,52.06202215810487,1
2224,1/28/2009,54.0,54.5,53.0,54.0,104022,52.426018508362596,52.13802128915958,0
2225,1/29/2009,55.0,55.5,52.5,52.5,124510,52.4394696886603,52.15221653272195,0
2226,1/30/2009,52.5,53.5,52.0,52.0,76415,52.35956610890388,52.14624725692894,0
2227,2/2/2009,52.0,52.0,49.75,50.0,70807,51.93055408910317,52.062080697833686,-1
2228,2/3/2009,50.5,51.5,50.0,51.0,47218,51.76136243653895,52.02043047438923,0
2229,2/4/2009,52.0,53.5,51.5,53.0,78849,51.98656926625914,52.05884496558965,0
2230,2/5/2009,53.0,54.0,52.0,52.0,51554,51.98901121784838,52.056537319880256,0
2231,2/6/2009,53.0,54.0,53.0,53.5,67786,52.26373645096685,52.1131436994928,1
2232,2/10/2009,54.0,55.0,53.5,54.0,98030,52.57942073260924,52.18713806421857,0
2233,2/11/2009,53.0,56.5,53.0,54.5,122128,52.92861696304392,52.277838532288435,0
2234,2/12/2009,55.0,55.5,54.5,55.0,47283,53.305232060672296,52.38458996239477,0
2235,2/13/2009,55.5,57.0,55.5,56.5,80920,53.88609895873188,52.54597859132047,0
2236,2/16/2009,56.5,57.0,54.5,55.5,65643,54.17953551168972,52.661822568131434,0
2237,2/17/2009,54.5,55.0,52.5,53.0,101100,53.96507450956432,52.67508442820471,0
2238,2/18/2009,52.5,54.0,52.5,53.5,51275,53.88051550782534,52.7074340584712,0
2239,2/19/2009,53.5,55.0,53.5,54.5,49067,53.9931490518571,52.77773076206057,0
2240,2/20/2009,53.5,54.0,52.5,53.0,34100,53.81257649697399,52.78644720276408,0
2241,2/23/2009,53.0,53.5,52.0,52.5,67601,53.5739262247969,52.77521397912628,0
2242,2/24/2009,52.0,53.0,51.0,53.0,77042,53.46957600210655,52.78402911719976,0
2243,2/25/2009,54.0,54.0,53.0,54.0,37220,53.56601672899627,52.83171424985859,0
2244,2/26/2009,54.0,54.5,53.0,54.5,52908,53.73583186917877,52.89713722045238,0
2245,2/27/2009,55.0,56.0,54.5,56.0,107291,54.14749880205535,53.01881811376797,0
2246,3/2/2009,54.5,54.5,51.0,51.5,113960,53.666135383499835,52.959256619110405,0
2247,3/3/2009,51.0,52.5,50.5,51.5,93806,53.27229258649986,52.902030869341374,0
2248,3/4/2009,51.5,53.5,51.5,53.0,88312,53.22278484349988,52.90587279603387,0
2249,3/5/2009,54.0,56.5,53.5,55.0,201407,53.545914871954444,52.98799543148352,0
2250,3/6/2009,55.0,57.0,54.5,56.0,80601,53.99211216796272,53.10611325769985,0
2251,3/9/2009,56.0,56.5,53.0,53.0,75074,53.81172813742404,53.10195195347633,0
2252,3/10/2009,54.0,54.5,53.5,54.0,70025,53.84595938516512,53.13716952392824,0
2253,3/11/2009,55.5,55.5,52.5,52.5,96500,53.60123949695328,53.11218248377419,0
2254,3/12/2009,52.0,53.0,51.5,52.5,105156,53.401014133870866,53.08817532754776,0
2255,3/13/2009,53.5,54.0,53.0,53.5,131268,53.41901156407616,53.104325314702756,0
2256,3/16/2009,54.0,54.5,53.0,54.0,49295,53.52464582515322,53.139449812165395,0
2257,3/17/2009,54.0,55.0,53.5,53.5,62446,53.52016476603445,53.153589035217735,0
2258,3/18/2009,54.0,54.0,53.0,54.0,44492,53.60740753584636,53.18678162207194,0
2259,3/19/2009,54.0,54.5,53.5,54.0,50742,53.678787983874294,53.21867253885343,0
2260,3/20/2009,54.0,54.0,53.0,54.0,78020,53.73719016862442,53.24931283144742,0
2261,3/23/2009,54.0,55.5,53.5,55.0,164020,53.966791956147254,53.31796723021419,0
2262,3/24/2009,56.0,56.5,55.0,55.5,142393,54.24555705502957,53.403537142754814,0
2263,3/25/2009,55.5,55.5,54.0,54.5,45271,54.29181940866056,53.4465356861762,0
2264,3/26/2009,55.0,56.0,54.5,55.0,75966,54.420579516176815,53.50745585534576,0
2265,3/27/2009,55.5,56.0,54.5,55.5,57164,54.61683778596285,53.58559484141064,0
2266,3/30/2009,54.75,54.75,52.75,53.0,107177,54.322867279424145,53.56263033782591,0
2267,3/31/2009,54.0,55.25,54.0,54.5,79007,54.35507322861976,53.599389932420976,0
2268,4/1/2009,55.5,55.75,55.0,55.75,89130,54.60869627796161,53.68372758212996,0
2269,4/2/2009,56.0,60.0,56.0,59.25,157881,55.45256968196859,53.90201277498761,0
2270,4/3/2009,59.25,59.5,58.5,59.0,84271,56.09755701251975,54.101933842635155,0
2271,4/7/2009,58.5,59.75,58.25,59.0,78580,56.62527391933434,54.294014868414166,0
2272,4/8/2009,57.75,58.0,56.5,57.25,111025,56.73886047945537,54.40993585396655,0
2273,4/9/2009,57.5,57.75,56.75,57.0,170093,56.78634039228166,54.511506996948256,0
2274,4/10/2009,55.5,56.75,54.5,56.5,151961,56.7342785027759,54.589487114715,0
2275,4/16/2009,55.5,56.75,54.5,55.0,217410,56.41895513863482,54.60558565923598,0
2276,4/17/2009,55.25,56.0,54.0,54.5,164126,56.07005420433758,54.601445045148296,0
2277,4/20/2009,54.5,56.75,54.5,56.0,141436,56.0573170762762,54.65629033749542,0
2278,4/21/2009,55.0,56.5,55.0,56.0,55814,56.04689578968052,54.708984834064225,0
2279,4/22/2009,56.0,56.5,54.5,55.0,88602,55.85655110064769,54.72039719351269,0
2280,4/23/2009,55.25,55.5,54.5,55.5,56540,55.791723627802654,54.75096985259063,0
2281,4/24/2009,56.25,57.5,56.0,56.75,150368,55.9659556954749,54.82936319170472,0
2282,4/27/2009,57.0,58.5,57.0,58.0,167141,56.33578193266128,54.95370189006924,0
2283,4/28/2009,58.5,59.75,57.5,58.5,138067,56.729276126722866,55.092772404184174,0
2284,4/29/2009,59.0,59.75,58.5,59.25,101130,57.1875895582278,55.25580093735342,0
2285,4/30/2009,60.25,60.5,59.25,60.25,117359,57.74439145673183,55.45165188098662,0
2286,5/4/2009,61.25,63.0,61.0,62.75,91111,58.654502100962404,55.737861611144005,0
2287,5/6/2009,63.0,65.0,62.25,65.0,133219,59.80822899169651,56.10108272443247,0
2288,5/7/2009,67.75,68.25,66.0,66.75,111966,61.07036917502441,56.51868732347434,0
2289,5/11/2009,67.5,69.25,66.0,67.25,100570,62.19393841592906,56.939523114710646,0
2290,5/12/2009,66.5,68.25,66.0,68.25,52254,63.29504052212377,57.383071227859254,0
2291,5/13/2009,67.75,68.25,66.75,67.0,83388,63.96866951810126,57.760205689511835,0
2292,5/14/2009,66.75,66.75,64.0,64.5,107323,64.06527506026467,58.02451134874667,0
2293,5/15/2009,66.5,70.25,66.5,70.25,276166,65.18977050385291,58.5039422762468,0
2294,5/18/2009,70.0,71.0,68.75,70.5,71200,66.15526677587965,58.974375912472425,0
2295,5/19/2009,72.25,73.25,71.0,71.25,134296,67.0815819075379,59.45577293551273,0
2296,5/20/2009,71.5,72.0,69.0,70.0,109091,67.61220337889463,59.86927203608085,0
2297,5/21/2009,70.0,71.0,69.25,69.5,93074,67.95543912818651,60.246947642509056,0
2298,5/22/2009,69.5,69.75,68.25,69.25,62942,68.1908138321526,60.60000851927341,0
2299,5/25/2009,68.5,69.25,68.0,68.0,57434,68.15612040812485,60.89020426361563,0
2300,5/26/2009,68.25,68.75,67.25,67.25,65390,67.99137124301124,61.13960801798365,0
2301,5/27/2009,68.5,68.75,66.0,67.0,88231,67.8111219261001,61.36942731139605,0
2302,5/28/2009,67.0,67.5,66.5,67.0,60455,67.66364521226372,61.59023408349817,0
2303,5/29/2009,67.75,69.5,67.25,67.25,130250,67.58843699185213,61.81218568806687,0
2304,6/1/2009,68.25,68.75,67.5,68.5,92570,67.75417572060628,62.074452915985816,0
2305,6/2/2009,68.75,70.75,68.5,69.5,121545,68.07159831685968,62.36565084084912,0
2306,6/3/2009,70.75,75.5,70.5,75.5,234570,69.42221680470337,62.88072335689426,0
2307,6/4/2009,76.0,77.25,73.5,77.25,120409,70.84545011293912,63.44422440172194,0
2308,6/5/2009,77.25,78.25,76.0,77.75,71077,72.10082281967746,64.00523520949756,0
2309,6/8/2009,77.75,77.75,74.75,75.5,60126,72.71885503428156,64.45601029932118,0
2310,6/9/2009,75.25,76.0,74.75,75.5,100545,73.22451775532127,64.88910793464191,0
2311,6/10/2009,75.75,80.0,75.75,80.0,113260,74.45642361799013,65.48169193720497,0
2312,6/11/2009,79.75,81.5,79.0,80.5,111889,75.55525568744646,66.0706451945695,0
2313,6/12/2009,81.0,81.5,77.5,77.5,103977,75.9088455624562,66.51885518693932,0
2314,6/15/2009,77.5,77.5,73.5,74.5,90890,75.6526918238278,66.83184125803973,0
2315,6/16/2009,72.75,73.25,71.75,72.25,147335,75.03402058313183,67.04431807144994,0
2316,6/17/2009,71.25,74.0,71.0,71.25,115473,74.34601684074423,67.20924677453034,0
2317,6/18/2009,71.75,72.0,69.0,70.25,115925,73.60128650606345,67.32849199905856,0
2318,6/19/2009,70.75,73.0,70.5,73.0,74599,73.49196168677918,67.55090407752685,0
2319,6/22/2009,73.25,74.5,72.25,72.75,85434,73.35705956191023,67.75479019213365,0
2320,6/23/2009,70.0,71.0,69.0,71.0,85301,72.92850327792655,67.8820533218539,0
2321,6/24/2009,71.5,75.0,71.25,75.0,97236,73.30513904557627,68.16118848570277,0
2322,6/25/2009,75.0,75.5,74.25,74.25,101041,73.47693194638057,68.39996540783207,0
2323,6/26/2009,74.75,75.25,73.0,74.0,65055,73.57203522885683,68.61957460752494,0
2324,6/29/2009,74.0,75.0,73.5,75.0,55149,73.8316651872465,68.86978736801416,0
2325,6/30/2009,76.0,76.0,73.0,73.25,65278,73.72590788047441,69.04156041240576,0
2326,7/2/2009,73.5,73.75,69.0,69.5,197349,72.95756099311542,69.05953843544866,0
2327,7/3/2009,68.75,71.25,68.75,70.5,80654,72.51073172163989,69.1160271242546,0
2328,7/8/2009,68.5,68.75,68.0,68.25,93796,71.73605322679627,69.08206527624462,0
2329,7/9/2009,68.25,68.5,67.25,68.25,103209,71.10222536737876,69.04943526541149,0
2330,7/10/2009,68.0,68.0,65.5,65.5,157293,70.08363893694626,68.91024172559143,0
2331,7/13/2009,65.0,65.25,63.5,64.25,103619,69.02297731204693,68.72748714811726,0
2332,7/14/2009,66.0,69.0,65.75,68.25,126138,68.88243598258386,68.70876216191658,0
2333,7/15/2009,69.0,72.0,68.5,71.75,146916,69.40381125847769,68.82802639086103,0
2334,7/16/2009,73.0,73.0,71.0,71.0,85694,69.69402739329992,68.91320182651353,0
2335,7/17/2009,72.0,73.75,71.75,73.25,75270,70.34056786724538,69.08327234312084,0
2336,7/20/2009,74.0,75.0,73.75,74.75,63354,71.1422828004735,69.3054969571161,0
2337,7/21/2009,74.75,76.25,73.25,75.25,125833,71.88914047311468,69.53861472350371,0
2338,7/22/2009,75.25,75.75,73.25,73.25,80566,72.13656947800291,69.68415924415064,0
2339,7/23/2009,74.5,75.25,73.5,74.75,52846,72.61173866382056,69.88281966594866,0
2340,7/24/2009,75.25,75.25,74.25,75.0,41955,73.04596799767137,70.08349340453891,0
2341,7/27/2009,75.5,76.5,75.25,76.25,56852,73.62851927082203,70.3253171925962,0
2342,7/28/2009,75.75,78.5,75.5,78.0,93256,74.42333394885438,70.62628514582772,0
2343,7/29/2009,77.75,78.0,74.75,76.25,110851,74.75545504906266,70.84682298324624,0
2344,7/30/2009,75.75,76.5,74.75,76.5,36812,75.07264504014218,71.06851619958952,0
2345,7/31/2009,77.25,78.0,76.5,77.25,89482,75.46852776011632,71.31092732901739,0
2346,8/3/2009,77.75,80.5,77.75,80.25,164484,76.33788634918608,71.66147919846769,0
2347,8/4/2009,80.5,80.75,79.5,80.0,104570,77.00372519478861,71.98848001421406,0
2348,8/5/2009,80.75,81.0,79.0,80.5,45210,77.63941152300886,72.32226511169587,0
2349,8/6/2009,80.25,81.5,80.25,81.0,145619,78.25042760973452,72.66256844064897,0
2350,8/7/2009,80.5,80.75,78.5,79.0,68508,78.38671349887369,72.91109516846666,0
2351,8/10/2009,80.0,80.0,78.0,78.25,64320,78.36185649907847,73.12046398538953,0
2352,8/11/2009,77.5,78.25,77.0,77.75,60895,78.25060986288238,73.30201441733504,0
