,Date,Open,High,Low,Close,Volume,MACD,SL,Signal
1853,7/25/2007,84.0,85.5,83.5,84.5,36368,2.9100031685067194,2.986438250190119,0
1854,7/26/2007,84.5,85.0,82.0,83.0,60012,2.744417730943084,2.9380341463407125,0
1855,7/27/2007,80.5,81.0,79.5,80.5,102673,2.3839799353483073,2.827223304142232,0
1856,7/31/2007,81.0,82.0,80.0,82.0,58478,2.1940759081974193,2.7005938249532693,0
1857,8/1/2007,81.0,81.5,79.0,79.0,63850,1.7809707483704074,2.516669209636697,0
1858,8/2/2007,80.0,80.0,78.5,79.5,46713,1.4769029365586874,2.3087159550210954,0
1859,8/3/2007,81.0,81.0,79.5,80.5,38801,1.3016144465459973,2.107295653326076,0
1860,8/6/2007,79.0,79.5,78.0,79.5,28898,1.0696748666608755,1.899771495993036,0
1861,8/7/2007,80.5,80.5,78.0,78.5,39896,0.7959937158487662,1.6790159399641822,0
1862,8/8/2007,79.0,80.0,78.5,79.0,38693,0.6123860482227741,1.4656899616159007,0
1863,8/9/2007,80.0,80.5,76.5,76.5,40950,0.26212492916283736,1.224976955125288,0
1864,8/10/2007,74.0,76.0,73.5,75.0,68504,-0.13494147385179645,0.9529932693298713,0
1865,8/14/2007,75.0,75.5,74.0,74.0,16921,-0.5242676702438587,0.6575410814151254,0
1866,8/15/2007,74.0,74.0,71.5,72.0,37761,-0.9828649161892855,0.32945988189424324,0
1867,8/16/2007,69.0,69.5,67.5,69.0,102247,-1.570280252286821,-0.050488144941969626,0
1868,8/17/2007,69.5,70.0,67.0,69.5,77606,-1.9727249714255066,-0.43493551023867705,0
1869,8/20/2007,73.0,75.5,72.0,75.0,74170,-1.826803028056375,-0.7133090138022167,0
1870,8/21/2007,75.5,75.5,72.0,73.0,41887,-1.8512026105670856,-0.9408877331551906,0
1871,8/22/2007,74.0,76.5,73.5,76.0,42580,-1.60990652722856,-1.0746914919698645,0
1872,8/23/2007,77.5,78.0,75.5,76.5,47307,-1.362624336268425,-1.1322780608295766,0
1873,8/24/2007,75.5,76.0,75.0,75.5,22822,-1.2331283252738103,-1.1524481137184235,0
1874,8/27/2007,76.0,77.0,76.0,77.0,30109,-0.9979604724971409,-1.121550585474167,1
1875,8/28/2007,76.0,76.5,75.5,76.5,9750,-0.842225425763317,-1.065685553531997,0
1876,8/29/2007,75.5,77.5,74.5,77.5,31098,-0.6308406976868071,-0.978716582362959,0
1877,8/30/2007,78.5,78.5,77.0,77.5,31913,-0.45803681446233213,-0.8745806287828336,0
1878,8/31/2007,77.0,79.0,77.0,78.5,39339,-0.23765728413589216,-0.7471959598534453,0
1879,9/3/2007,78.5,79.5,77.5,79.0,24034,-0.022400873946949673,-0.6022369426721462,0
1880,9/4/2007,79.0,79.0,78.0,79.0,34291,0.14650259128879384,-0.45248903587995826,0
1881,9/5/2007,79.0,79.0,78.0,79.0,13074,0.2771648208462665,-0.3065582645347133,0
1882,9/6/2007,78.5,78.5,77.0,77.5,11934,0.25671882040444416,-0.1939028475468818,0
1883,9/7/2007,77.5,77.5,75.0,75.5,13118,0.0782301440422799,-0.13947624922904947,0
1884,9/10/2007,74.0,74.0,73.0,74.0,52629,-0.18216104278326384,-0.14801320793989234,-1
1885,9/11/2007,74.5,75.0,74.0,74.5,16899,-0.3442092826860943,-0.18725242288913274,0
1886,9/12/2007,75.0,75.5,74.5,74.5,17915,-0.4672475414967181,-0.24325144661064982,0
1887,9/13/2007,75.0,75.0,73.5,74.0,33932,-0.5982063192942633,-0.31424242114737255,0
1888,9/14/2007,74.5,75.5,74.0,74.5,27020,-0.6541061444143281,-0.3822151658007637,0
1889,9/17/2007,75.0,75.0,72.5,73.0,22445,-0.8101062222786197,-0.46779337709633495,0
1890,9/18/2007,72.5,73.0,72.0,72.5,22799,-0.9629825656505915,-0.5668312148071862,0
1891,9/19/2007,74.5,75.0,74.0,74.5,55526,-0.9122391587123957,-0.6359128035882282,0
1892,9/20/2007,75.0,75.0,74.0,74.5,15698,-0.862087040356684,-0.6811476509419194,0
1893,9/21/2007,75.0,77.0,74.5,77.0,43732,-0.6135395169685154,-0.6676260241472386,1
1894,9/24/2007,77.5,80.0,77.5,79.5,58949,-0.21238644859352007,-0.5765781090364949,0
1895,9/25/2007,79.0,79.0,78.5,79.0,29295,0.06444158444779191,-0.44837417033963756,0
1896,9/26/2007,79.0,80.0,78.0,80.0,90274,0.3603673472642157,-0.2866258668188669,0
1897,9/27/2007,80.5,81.0,79.0,79.0,94138,0.5083391859692483,-0.12763285626124388,0
1898,9/28/2007,79.5,80.0,78.0,79.0,48699,0.6184784990746834,0.021589414805941592,0
1899,10/1/2007,78.5,80.0,78.0,79.0,24996,0.6977217956777935,0.15681589098031198,0
1900,10/2/2007,80.0,82.0,79.0,82.0,109343,0.9911719933505481,0.32368711145435924,0
1901,10/3/2007,82.5,82.5,80.5,80.5,66011,1.090129589893607,0.4769756071422088,0
1902,10/4/2007,80.5,81.0,80.0,80.5,31821,1.1552373411464885,0.6126279539430648,0
1903,10/5/2007,81.0,82.0,80.5,81.5,60942,1.2728546694369527,0.7446732970418424,0
1904,10/8/2007,82.0,83.5,82.0,82.5,144806,1.430271611323377,0.8817929598981493,0
1905,10/9/2007,83.0,83.0,81.5,82.0,42478,1.4974185417321308,1.0049180762649457,0
1906,10/10/2007,83.0,83.5,82.5,83.0,40137,1.6127340166480195,1.1264812643415605,0
1907,10/11/2007,83.0,84.0,82.5,84.0,47683,1.7644742432442513,1.2540798601220988,0
1908,10/12/2007,83.5,83.5,82.5,83.0,27514,1.7834789878054806,1.3599596856587755,0
1909,10/15/2007,83.5,84.0,82.5,83.0,30202,1.7780441980707593,1.4435765881411724,0
1910,10/16/2007,83.0,83.0,81.0,82.0,61466,1.673751480209404,1.4896115665548189,0
1911,10/17/2007,81.0,81.5,80.0,80.5,23350,1.4533084507714875,1.4823509433981528,-1
1912,10/18/2007,81.0,81.5,80.5,80.5,12427,1.2640347559039355,1.4386877058993093,0
1913,10/19/2007,82.0,82.0,80.5,81.0,34533,1.1412244849290403,1.3791950617052557,0
1914,10/22/2007,78.5,80.0,78.5,79.0,28895,0.872456044878291,1.277847258339863,0
1915,10/24/2007,81.0,82.5,80.5,81.5,45284,0.8513701611362023,1.192551838899131,0
1916,10/25/2007,82.0,85.5,81.5,84.5,155433,1.0644638971088085,1.1669342505410665,0
1917,10/26/2007,86.0,86.0,83.5,83.5,115183,1.1395149563795428,1.1614503917087617,0
1918,10/29/2007,85.0,87.0,84.0,86.5,68995,1.424645957729794,1.2140895049129683,1
1919,10/30/2007,87.0,90.0,86.0,89.5,103766,1.8711201501525778,1.3454956339608903,0
1920,10/31/2007,89.0,96.5,88.5,95.0,131943,2.638345000054727,1.6040655071796577,0
1921,11/1/2007,95.5,95.5,92.0,93.0,79620,3.0498363212025197,1.89321966998423,0
1922,11/2/2007,91.0,91.5,88.5,90.0,65295,3.0981575976436346,2.1342072555161113,0
1923,11/5/2007,89.5,90.0,84.5,84.5,106194,2.6619630695260668,2.2397584183181025,0
1924,11/6/2007,85.5,87.5,85.0,87.5,63744,2.529195697701468,2.297645874194776,0
1925,11/7/2007,88.5,88.5,86.5,86.5,82770,2.3165808542753297,2.3014328702108866,0
1926,11/8/2007,85.0,85.5,82.5,85.0,97888,2.0039443717702454,2.2419351705227584,-1
1927,11/9/2007,85.0,85.0,83.0,83.5,47589,1.6165061661406668,2.1168493696463404,0
1928,11/12/2007,83.0,84.5,82.0,84.5,50841,1.3743080715176035,1.9683411100205932,0
1929,11/13/2007,85.0,85.0,83.5,85.0,77975,1.208776139017857,1.8164281158200462,0
1930,11/14/2007,86.0,87.5,85.5,87.5,85381,1.2647408512870726,1.7060906629134516,0
1931,11/15/2007,87.0,87.0,85.5,86.0,37736,1.1745167272667913,1.5997758757841196,0
1932,11/16/2007,84.5,89.0,84.5,88.0,62322,1.249987664547021,1.5298182335366999,0
1933,11/19/2007,88.0,88.0,84.0,85.0,72160,1.0555562032760122,1.4349658274845625,0
1934,11/20/2007,83.0,86.5,82.5,85.0,111491,0.8911947313027042,1.326211608248191,0
1935,11/21/2007,83.0,84.5,81.0,81.5,80390,0.4730631537589005,1.1555819173503328,0
1936,11/22/2007,82.0,82.5,79.5,82.0,64032,0.1799621952415862,0.9604579729285836,0
1937,11/23/2007,82.5,83.0,81.0,82.5,39656,-0.01184011921206718,0.7659983545004535,0
1938,11/26/2007,84.0,84.5,83.0,84.0,50915,-0.04231953800953647,0.6043347759984555,0
1939,11/27/2007,82.0,83.0,82.0,82.5,44597,-0.18537527025245026,0.4463927667482744,0
1940,11/28/2007,83.0,84.0,81.5,82.0,51767,-0.33522947334586206,0.2900683187294471,0
1941,11/29/2007,84.0,85.5,83.5,85.5,118081,-0.1696140544207907,0.19813184409939957,0
1942,11/30/2007,85.5,86.0,84.5,86.0,70365,0.001960579260327222,0.1588975911315851,0
1943,12/3/2007,86.0,86.5,82.5,83.0,64532,-0.10295343229162768,0.10652738644694254,0
1944,12/4/2007,82.5,83.5,81.0,82.0,120736,-0.2637498409743131,0.03247194096269142,0
1945,12/6/2007,83.0,84.0,82.0,83.5,130577,-0.26706611739551533,-0.027435670708949936,0
1946,12/7/2007,84.0,84.0,82.5,83.5,102011,-0.26662085114550393,-0.07527270679626075,0
1947,12/11/2007,84.0,84.5,82.5,84.0,58504,-0.2233475416773132,-0.10488767377247124,0
1948,12/12/2007,83.0,83.5,82.0,83.0,39161,-0.26667076027997894,-0.1372442910739728,0
1949,12/13/2007,82.0,83.0,80.0,81.0,96332,-0.4571186294384262,-0.20121915874686347,0
1950,12/14/2007,81.5,83.0,80.5,80.5,107430,-0.6410066337142695,-0.2891766537403447,0
1951,12/17/2007,80.5,80.5,79.0,79.0,58908,-0.8974316326914646,-0.4108276495305687,0
1952,12/18/2007,78.5,80.5,78.0,79.0,84813,-1.0881072685546087,-0.5462835733353768,0
1953,12/19/2007,80.0,80.5,79.0,80.0,49011,-1.1453248491476273,-0.666091828497827,0
1954,12/20/2007,79.5,80.0,79.0,79.0,43278,-1.2568733826703777,-0.7842481393323373,0
1955,12/21/2007,80.0,81.5,79.5,81.0,51142,-1.1704014544312713,-0.8614788023521242,0
1956,12/25/2007,82.0,84.5,81.5,84.5,108953,-0.8101126051905965,-0.8512055629198186,1
1957,12/26/2007,85.0,86.0,84.5,85.5,113379,-0.4388308845012858,-0.7687306272361121,0
1958,12/27/2007,85.5,86.0,84.5,86.0,46257,-0.10305368584725727,-0.6355952389583412,0
1959,12/28/2007,85.0,87.0,85.0,86.5,45330,0.20108005880587143,-0.4682601794054987,0
1960,1/2/2008,87.0,87.0,84.0,84.0,27651,0.23763977260753677,-0.3270801890028916,0
1961,1/3/2008,83.0,83.0,80.5,81.0,171473,0.024259038148940704,-0.25681234357252514,0
1962,1/4/2008,81.0,82.5,80.5,80.5,81905,-0.18308209612089854,-0.24206629408219985,0
1963,1/7/2008,80.0,80.5,79.0,80.0,71058,-0.3833284879719514,-0.2703187328601502,-1
1964,1/8/2008,81.0,81.0,80.0,81.0,43606,-0.456076191126229,-0.3074702245133659,0
1965,1/9/2008,80.0,82.0,79.5,82.0,84586,-0.42810272560750207,-0.33159672473219315,0
1966,1/10/2008,81.5,82.0,79.5,80.0,71093,-0.5608516887981381,-0.3774477175453822,0
1967,1/11/2008,80.5,81.5,79.0,79.0,71874,-0.7382378942745902,-0.44960575289122384,0
1968,1/14/2008,78.5,79.0,78.0,79.0,31065,-0.8688027231319353,-0.5334451469393662,0
1969,1/15/2008,80.0,80.0,77.0,77.0,41817,-1.1207403785257952,-0.6509041932566519,0
1970,1/16/2008,75.0,78.5,74.5,77.0,89240,-1.3053554603469166,-0.7817944466747049,0
1971,1/17/2008,77.5,80.0,77.5,79.5,100396,-1.2356908610859847,-0.8725737295569609,0
1972,1/18/2008,78.0,82.0,77.5,81.5,97919,-1.0074842279204574,-0.8995558292296603,0
1973,1/21/2008,82.5,83.0,78.5,79.5,260971,-0.9767527150082032,-0.9149952063853689,0
1974,1/22/2008,77.5,78.5,75.0,76.0,190011,-1.220746512982842,-0.9761454677048635,0
1975,1/23/2008,78.0,78.0,73.5,73.5,258375,-1.5974283032708456,-1.10040203481806,0
1976,1/24/2008,73.0,74.0,72.0,72.0,171204,-1.9940031725475365,-1.2791222623639555,0
1977,1/25/2008,74.0,76.5,73.0,75.5,154325,-2.0027840168805966,-1.4238546132672838,0
1978,1/28/2008,74.0,74.5,73.5,74.5,67547,-2.066611926065974,-1.552406075827022,0
1979,1/29/2008,75.5,76.5,74.5,75.0,105082,-2.053182374275991,-1.6525613355168158,0
1980,1/30/2008,76.0,76.5,74.5,75.0,173478,-2.0192625559302684,-1.7259015795995065,0
1981,1/31/2008,75.5,78.0,74.5,76.0,443306,-1.8899035808054947,-1.7587019798407044,0
1982,2/1/2008,77.5,82.5,77.5,82.0,464795,-1.2883841150432858,-1.6646384068812208,1
1983,2/4/2008,83.5,84.5,82.5,84.5,261936,-0.6029955408416185,-1.4523098336733005,0
1984,2/5/2008,84.0,87.5,84.0,86.5,402951,0.10040571291570188,-1.1417667243555,0
1985,2/6/2008,84.0,85.0,83.0,85.0,121278,0.530701216994359,-0.8072731360855283,0
1986,2/7/2008,85.0,85.5,84.5,85.0,18213,0.8617794470617355,-0.4734626194560756,0
1987,2/8/2008,85.5,86.0,85.0,85.5,62339,1.1512364142420353,-0.14852281271645346,0
1988,2/11/2008,86.0,86.5,85.5,86.5,62330,1.4446715148620086,0.17011605279923897,0
1989,2/12/2008,86.5,90.0,86.5,89.5,198691,1.897423556488917,0.5155775535371746,0
1990,2/13/2008,90.0,91.0,89.0,89.0,94172,2.190634716663965,0.8505889861625326,0
1991,2/14/2008,90.5,91.0,87.0,88.0,140968,2.315621982138282,1.1435955853576825,0
1992,2/15/2008,86.0,88.0,86.0,87.0,87567,2.307385543610877,1.3763535770083215,0
1993,2/18/2008,87.5,88.5,87.0,88.0,57175,2.3544095813046653,1.5719647778675903,0
1994,2/19/2008,88.5,90.0,88.0,88.5,85027,2.4043069375456128,1.738433209803195,0
1995,2/20/2008,88.5,88.5,86.0,87.0,78140,2.296342678901979,1.850015103622952,0
1996,2/22/2008,86.5,88.0,86.0,87.0,56847,2.1855861494358493,1.9171293127855316,0
1997,2/25/2008,88.5,89.0,87.5,88.5,80952,2.1935622457294954,1.9724158993743244,0
1998,2/26/2008,89.0,89.5,88.0,89.0,73783,2.21469950355808,2.0208726202110756,0
1999,2/27/2008,89.0,89.0,87.5,87.5,46127,2.0863631727564638,2.0339707307201533,0
2000,2/28/2008,87.0,87.5,85.5,86.5,118112,1.8822664671682219,2.003629878009767,-1
2001,2/29/2008,86.0,88.5,85.5,87.5,98790,1.7806833905145538,1.9590405805107245,0
2002,3/3/2008,88.0,88.0,86.5,87.0,107918,1.6409167818484036,1.8954158207782605,0
2003,3/4/2008,87.5,88.0,85.5,85.5,48407,1.3930550026159807,1.7949436571458046,0
2004,3/5/2008,85.5,86.5,85.0,86.5,58983,1.2627581100251462,1.688506547721673,0
2005,3/6/2008,87.0,90.0,87.0,89.0,136866,1.345713443636015,1.6199479269045416,0
2006,3/7/2008,87.5,89.0,87.5,88.0,73633,1.3155990931187773,1.5590781601473889,0
2007,3/10/2008,87.5,88.5,86.0,87.0,107559,1.197240566723579,1.486710641462627,0
2008,3/11/2008,87.0,90.0,87.0,89.0,134339,1.2504099199270655,1.4394504971555149,0
2009,3/12/2008,90.0,90.5,89.0,89.0,70367,1.277817134887897,1.4071238247019915,0
2010,3/13/2008,88.5,89.5,86.5,87.0,65143,1.1251838459268697,1.3507358289469673,0
2011,3/14/2008,88.0,88.0,86.0,86.5,20471,0.9528907124568065,1.2711668056489351,0
2012,3/17/2008,85.0,85.5,83.5,84.5,43410,0.6474999017613925,1.1464334248714267,0
2013,3/18/2008,84.0,88.0,84.0,88.0,66783,0.6800569600283666,1.0531581319028147,0
2014,3/19/2008,88.0,89.0,86.5,88.5,67959,0.7377007297813805,0.9900666514785279,0
2015,3/20/2008,87.5,88.0,87.0,88.0,74072,0.7345703416416285,0.9389673895111481,0
2016,3/21/2008,88.0,89.0,88.0,89.0,41977,0.8035186661288236,0.9118776448346833,0
2017,3/24/2008,89.0,89.5,88.0,89.0,32203,0.8483811007996565,0.8991783360276779,0
2018,3/25/2008,89.0,94.0,89.0,93.5,183853,1.232835930233506,0.9659098548688436,1
2019,3/26/2008,93.0,93.5,91.0,93.0,76636,1.4801115267388525,1.0687501892428455,0
2020,3/27/2008,93.0,95.5,92.5,93.0,86745,1.6569786006192402,1.1863958715181244,0
2021,3/28/2008,93.5,94.5,92.5,94.5,36131,1.8963248425412615,1.3283816657227518,0
2022,3/31/2008,94.0,94.0,90.5,90.5,64175,1.743147968348623,1.411334926247926,0
2023,4/1/2008,91.0,92.0,90.0,91.5,49438,1.6830447424900399,1.4656768894963488,0
2024,4/2/2008,93.5,94.0,92.5,93.5,64761,1.7763194829997957,1.5278054081970383,0
2025,4/3/2008,92.5,93.0,91.0,92.0,105194,1.7094969066698553,1.5641437078916016,0
2026,4/4/2008,91.5,92.0,90.0,90.5,76090,1.5180034704378897,1.5549156604008594,-1
2027,4/8/2008,90.0,90.5,89.5,90.5,97965,1.35067381560728,1.5140672914421436,0
2028,4/9/2008,89.0,89.5,88.5,89.0,62900,1.084524669337057,1.4281587670211264,0
2029,4/10/2008,89.0,91.0,89.0,90.5,92002,0.9833021226086771,1.3391874381386366,0
2030,4/11/2008,90.5,92.0,90.0,91.5,54685,0.9725630660823725,1.265862563727384,0
2031,4/16/2008,91.5,95.0,91.5,93.5,112110,1.1126100951163806,1.2352120700051834,0
2032,4/17/2008,95.0,95.0,93.5,94.0,37605,1.2495402734750343,1.2380777106991536,1
2033,4/18/2008,94.0,94.5,93.0,94.0,39899,1.3425819770497611,1.2589785639692752,0
2034,4/21/2008,95.0,95.0,91.5,92.0,55969,1.2406336595992116,1.2553095830952625,-1
2035,4/22/2008,92.5,93.0,91.5,92.0,60531,1.1466213463875334,1.2335719357537167,0
2036,4/23/2008,92.0,92.5,89.0,90.0,61258,0.9003539061631187,1.166928329835597,0
2037,4/24/2008,90.5,91.0,89.0,89.5,23830,0.6572628472276136,1.0649952333140003,0
2038,4/25/2008,90.5,90.5,88.0,88.5,40824,0.37954463470288147,0.9279051135917765,0
2039,4/28/2008,88.5,89.0,87.5,88.0,49636,0.11774780569118093,0.7658736520116574,0
2040,4/29/2008,88.5,90.0,88.5,89.0,47529,-0.008933445593683587,0.6109122324905892,0
2041,4/30/2008,89.0,91.0,89.0,89.0,55731,-0.10808333254799152,0.4671131194828731,0
2042,5/2/2008,90.0,91.5,90.0,91.5,51006,0.01489705040859235,0.376669905668017,0
2043,5/6/2008,92.0,93.0,91.0,92.0,35226,0.15096547522747983,0.33152901957990955,0
2044,5/7/2008,92.0,92.0,90.5,90.5,40553,0.1361932670345425,0.29246186907083616,0
2045,5/8/2008,90.5,90.5,89.0,89.5,47918,0.04329545985164884,0.2426285872269987,0
2046,5/9/2008,89.5,89.5,88.0,89.0,29202,-0.0698671578540484,0.18012943821078928,0
2047,5/12/2008,88.0,89.5,88.0,89.0,42800,-0.15773112149408064,0.1125573262698153,0
2048,5/13/2008,89.5,92.0,89.5,91.0,55142,-0.06522874404403467,0.07700011220704531,0
2049,5/14/2008,91.5,91.5,90.5,91.5,29061,0.047874015998530695,0.07117489296534238,0
2050,5/15/2008,92.0,92.5,91.0,91.0,54492,0.09605567681822436,0.07615104973591878,1
2051,5/16/2008,91.5,93.5,91.5,92.5,60638,0.25236830934854027,0.11139450165844308,0
2052,5/20/2008,93.0,93.5,92.0,93.5,41383,0.4517315592301543,0.17946191317278534,0
2053,5/21/2008,93.5,98.5,93.5,97.0,143907,0.8819821788327573,0.31996596630477975,0
2054,5/22/2008,96.5,100.0,96.0,99.5,126963,1.4084522405860014,0.5376632211610242,0
2055,5/23/2008,99.5,101.0,97.5,98.0,122698,1.6852199272521062,0.7671745623792405,0
2056,5/26/2008,96.0,96.5,93.0,94.0,104882,1.5637676028195386,0.9264931704673003,0
2057,5/27/2008,94.0,95.5,93.0,94.0,41468,1.4507919343573406,1.0313529232453083,0
2058,5/28/2008,93.0,94.5,90.5,91.0,72448,1.1064287532617954,1.0463680892486058,0
2059,5/29/2008,91.5,92.0,88.5,89.5,108184,0.7043615458135832,0.9779667805616014,-1
2060,5/30/2008,90.0,91.5,88.5,90.0,226159,0.4212107531312057,0.8666155750755223,0
2061,6/2/2008,90.0,91.0,89.0,90.0,119678,0.1945688414497937,0.7322062283503766,0
2062,6/3/2008,89.0,89.5,85.5,86.5,181915,-0.2644191958100066,0.5328811435183,0
2063,6/4/2008,86.5,86.5,85.0,86.5,137967,-0.6210118837393566,0.3021025380667687,0
2064,6/5/2008,86.0,86.0,82.5,84.0,178394,-1.0927467602225818,0.0231326784088986,0
2065,6/6/2008,85.0,86.0,84.5,85.0,103309,-1.370114577863589,-0.2555167728455989,0
2066,6/9/2008,82.5,82.5,80.5,81.5,125971,-1.851013983959973,-0.5746162150684738,0
2067,6/10/2008,81.5,82.0,79.5,80.5,81471,-2.2864649262410666,-0.9169859573029924,0
2068,6/11/2008,81.0,81.0,79.0,80.0,59668,-2.641459653940032,-1.2618806966304004,0
2069,6/12/2008,78.0,79.0,75.5,79.0,203378,-2.969259401807406,-1.6033564376658016,0
2070,6/13/2008,78.0,80.0,77.0,77.5,80351,-3.3119029717684043,-1.9450657444863222,0
2071,6/16/2008,78.5,80.5,77.0,79.5,94334,-3.383069267643606,-2.232666449117779,0
2072,6/17/2008,79.5,79.5,77.5,78.0,72470,-3.5199309607920526,-2.490119351452634,0
2073,6/18/2008,76.5,80.0,75.0,78.5,128110,-3.547159569830953,-2.701527395128298,0
2074,6/19/2008,77.5,79.5,76.0,76.0,135094,-3.7274992541796053,-2.9067217669385594,0
2075,6/20/2008,76.0,79.5,76.0,79.5,157141,-3.5471101264849096,-3.0347994388478297,0
2076,6/23/2008,77.5,78.5,76.0,78.0,135273,-3.485014825567575,-3.124842516191779,0
2077,6/24/2008,78.0,79.0,77.0,77.0,63298,-3.476421472135854,-3.195158307380594,0
2078,6/25/2008,77.0,81.5,76.5,81.5,153116,-3.0710970901350976,-3.170346063931495,1
2079,6/26/2008,82.0,83.5,80.0,80.0,164819,-2.8381951146058952,-3.103915874066375,0
2080,6/27/2008,78.5,80.0,78.0,80.0,55760,-2.6233779529849386,-3.0078082898500877,0
2081,6/30/2008,80.0,81.0,77.0,77.5,57719,-2.624608063361862,-2.9311682445524427,0
2082,7/2/2008,77.0,77.5,75.0,75.0,88929,-2.7950919610832585,-2.903952987858606,0
2083,7/3/2008,73.5,74.5,73.0,73.5,78169,-3.016467186237236,-2.9264558275343324,-1
2084,7/4/2008,74.0,75.5,73.5,74.0,40187,-3.1156475798907763,-2.9642941780056216,0
2085,7/7/2008,74.0,75.0,73.0,75.0,29191,-3.078074981415469,-2.987050338687591,0
2086,7/8/2008,74.5,75.0,73.5,74.0,42950,-3.0933320625938734,-3.0083066834688474,0
2087,7/9/2008,75.0,76.0,73.0,73.0,126327,-3.1498060485588013,-3.0366065564868383,0
2088,7/10/2008,72.5,73.5,71.0,73.0,115815,-3.1581568233340818,-3.060916609856287,0
2089,7/11/2008,73.5,75.0,73.0,74.5,46142,-3.0090509423365432,-3.0505434763523387,1
2090,7/14/2008,74.0,75.0,73.5,75.0,46338,-2.8180528766850728,-3.0040453564188856,0
2091,7/15/2008,73.5,74.0,71.0,71.0,122525,-2.955384273947473,-2.9943131399246035,0
2092,7/16/2008,71.5,72.5,68.0,68.0,141065,-3.2686167444641967,-3.0491738608325223,-1
2093,7/18/2008,71.0,72.0,69.5,72.0,84313,-3.1576892869549056,-3.070876946056999,0
2094,7/21/2008,73.0,74.5,73.0,74.5,94647,-2.835365047744446,-3.023774566394489,1
2095,7/22/2008,75.0,76.0,74.5,75.0,47158,-2.5106339196138094,-2.9211464370383533,0
2096,7/23/2008,76.5,78.5,76.5,77.0,116230,-2.0680595722793953,-2.7505290640865616,0
2097,7/24/2008,76.0,77.0,74.5,76.5,121655,-1.7376316981879967,-2.547949590906849,0
2098,7/25/2008,75.0,76.0,75.0,75.5,42472,-1.5387194697894557,-2.3461035666833703,0
2099,7/28/2008,76.0,76.0,75.0,75.5,30164,-1.3653412911890115,-2.1499511115844987,0
2100,7/29/2008,75.0,76.0,75.0,75.0,22452,-1.2538302818446283,-1.9707269456365246,0
2101,7/30/2008,76.5,76.5,74.0,74.5,40517,-1.192061482137845,-1.8149938529367888,0
2102,7/31/2008,74.5,75.5,73.5,74.5,62011,-1.1300823771580184,-1.6780115577810348,0
2103,8/1/2008,74.5,76.5,74.0,76.5,29566,-0.9091006581321324,-1.5242293778512546,0
2104,8/4/2008,76.0,76.5,75.5,75.5,16997,-0.8053787909963859,-1.380459260480281,0
2105,8/5/2008,75.0,76.0,73.0,75.5,57178,-0.7149371139983316,-1.2473548311838911,0
2106,8/6/2008,76.0,78.5,75.5,78.0,104752,-0.43650061932467565,-1.085183988812048,0
2107,8/7/2008,78.0,81.5,77.5,81.0,115743,0.02593823683645269,-0.862959543682348,0
2108,8/8/2008,79.5,80.0,78.0,79.5,51097,0.268294169876242,-0.63670880097063,0
2109,8/11/2008,82.5,84.0,81.5,82.5,104474,0.6944329302934307,-0.3704804547178178,0
2110,8/13/2008,82.0,85.0,82.0,83.5,118266,1.100160643665376,-0.07635223504117905,0
2111,8/14/2008,83.0,83.5,82.0,82.5,46786,1.3257289587725722,0.20406400372157124,0
2112,8/15/2008,82.5,84.0,82.5,84.0,38244,1.6070063685144333,0.48465247668014366,0
2113,8/18/2008,84.0,84.0,79.0,79.0,85574,1.4102065457365143,0.6697632904914178,0
2114,8/19/2008,78.5,79.0,77.5,78.0,50334,1.1601758407596634,0.767845800545067,0
2115,8/20/2008,78.0,78.0,75.5,76.5,96315,0.8314033415241369,0.780557308740881,0
2116,8/21/2008,76.5,76.5,73.5,74.0,56625,0.3649131687154039,0.6974284807357857,-1
2117,8/22/2008,74.0,75.5,74.0,75.5,42869,0.1149289801191884,0.5809285806124662,0
2118,8/25/2008,76.0,76.5,74.5,76.0,53609,-0.04235126997890859,0.45627261049419127,0
2119,8/26/2008,75.0,76.0,72.0,76.0,88221,-0.16509390159446014,0.331999308076461,0
2120,8/27/2008,75.5,78.5,75.0,78.0,70431,-0.09983420953719246,0.2456326045537303,0
2121,8/28/2008,78.5,79.5,77.5,77.5,41598,-0.08745314926967751,0.17901545378904873,0
2122,8/29/2008,78.5,79.0,76.5,78.5,42672,0.0030158084814502217,0.14381552472752904,0
2123,9/1/2008,78.0,78.0,77.0,77.0,34737,-0.0457964418101966,0.10589313141998392,0
2124,9/2/2008,75.0,76.5,74.0,74.5,59798,-0.282947960508082,0.028124913034370744,0
2125,9/3/2008,74.0,75.5,74.0,75.0,24396,-0.4256399143539369,-0.06262805244329078,0
2126,9/4/2008,74.0,76.0,73.0,75.5,110676,-0.49269896748837994,-0.14864223545230862,0
2127,9/5/2008,73.5,74.0,72.5,73.0,107874,-0.7390535080639324,-0.2667244899746334,0
2128,9/8/2008,75.0,76.5,74.0,76.0,92288,-0.6843278232377799,-0.3502451566272627,0
2129,9/9/2008,75.0,76.0,74.0,75.5,83774,-0.6735390066561848,-0.4149039266330471,0
2130,9/10/2008,74.5,75.0,73.5,73.5,44598,-0.8169547314807772,-0.49531408760259316,0
2131,9/11/2008,73.0,74.5,73.0,73.0,60458,-0.959893493306538,-0.5882299687433822,0
2132,9/12/2008,73.5,75.0,73.5,75.0,29119,-0.9013994349841994,-0.6508638619915457,0
2133,9/15/2008,74.5,74.5,72.5,72.5,34485,-1.0447285980081773,-0.729636809194872,0
