,Date,Open,High,Low,Close,Volume,slowK,Signal
2091,7/15/2008,73.5,74.0,71.0,71.0,122525,50.000000000000036,1
2092,7/16/2008,71.5,72.5,68.0,68.0,141065,26.666666666666703,1
2093,7/18/2008,71.0,72.0,69.5,72.0,84313,19.047619047619083,1
2094,7/21/2008,73.0,74.5,73.0,74.5,94647,50.000000000000036,1
2095,7/22/2008,75.0,76.0,74.5,75.0,47158,79.1666666666667,1
2096,7/23/2008,76.5,78.5,76.5,77.0,116230,88.69047619047622,1
2097,7/24/2008,76.0,77.0,74.5,76.5,121655,83.66402116402121,1
2098,7/25/2008,75.0,76.0,75.0,75.5,42472,69.64886964886968,-1
2099,7/28/2008,76.0,76.0,75.0,75.5,30164,49.41077441077445,-1
2100,7/29/2008,75.0,76.0,75.0,75.0,22452,27.651515151515188,-1
2101,7/30/2008,76.5,76.5,74.0,74.5,40517,18.055555555555593,-1
2102,7/31/2008,74.5,75.5,73.5,74.5,62011,20.833333333333368,1
2103,8/1/2008,74.5,76.5,74.0,76.5,29566,50.000000000000036,1
2104,8/4/2008,76.0,76.5,75.5,75.5,16997,66.6666666666667,1
2105,8/5/2008,75.0,76.0,73.0,75.5,57178,79.3650793650794,1
2106,8/6/2008,76.0,78.5,75.5,78.0,104752,76.33477633477638,1
2107,8/7/2008,78.0,81.5,77.5,81.0,115743,85.485103132162,1
2108,8/8/2008,79.5,80.0,78.0,79.5,51097,87.16577540106955,1
2109,8/11/2008,82.5,84.0,81.5,82.5,104474,85.65062388591804,1
2110,8/13/2008,82.0,85.0,82.0,83.5,118266,82.34825030490668,1
2111,8/14/2008,83.0,83.5,82.0,82.5,46786,79.08027644869753,-1
2112,8/15/2008,82.5,84.0,82.5,84.0,38244,78.86382623224732,-1
2113,8/18/2008,84.0,84.0,79.0,79.0,85574,50.79365079365082,-1
2114,8/19/2008,78.5,79.0,77.5,78.0,50334,30.79365079365083,-1
2115,8/20/2008,78.0,78.0,75.5,76.5,96315,6.14379084967324,-1
2116,8/21/2008,76.5,76.5,73.5,74.0,56625,7.731092436974827,-1
2117,8/22/2008,74.0,75.5,74.0,75.5,42869,11.858076563958955,-1
2118,8/25/2008,76.0,76.5,74.5,76.0,53609,23.088023088023125,1
2119,8/26/2008,75.0,76.0,72.0,76.0,88221,43.72294372294376,1
2120,8/27/2008,75.5,78.5,75.0,78.0,70431,68.14296814296817,1
2121,8/28/2008,78.5,79.5,77.5,77.5,41598,77.43589743589746,1
2122,8/29/2008,78.5,79.0,76.5,78.5,42672,84.10256410256414,1
2123,9/1/2008,78.0,78.0,77.0,77.0,34737,75.55555555555559,-1
2124,9/2/2008,75.0,76.5,74.0,74.5,59798,54.141414141414174,-1
2125,9/3/2008,74.0,75.5,74.0,75.0,24396,31.31313131313135,-1
2126,9/4/2008,74.0,76.0,73.0,75.5,110676,22.97979797979802,-1
2127,9/5/2008,73.5,74.0,72.5,73.0,107874,22.97979797979802,-1
2128,9/8/2008,75.0,76.5,74.0,76.0,92288,46.085858585858624,-1
2129,9/9/2008,75.0,76.0,74.0,75.5,83774,57.196969696969724,-1
2130,9/10/2008,74.5,75.0,73.5,73.5,44598,62.500000000000036,-1
2131,9/11/2008,73.0,74.5,73.0,73.0,60458,37.500000000000036,-1
2132,9/12/2008,73.5,75.0,73.5,75.0,29119,31.54761904761908,-1
2133,9/15/2008,74.5,74.5,72.5,72.5,34485,23.214285714285747,-1
2134,9/16/2008,69.0,70.0,67.0,70.0,151743,31.54761904761908,-1
2135,9/17/2008,70.5,71.0,65.0,67.0,141719,19.1666666666667,-1
2136,9/18/2008,64.5,68.0,62.0,67.0,223030,31.98717948717952,1
2137,9/19/2008,69.0,72.5,68.5,71.5,146604,44.82051282051285,1
2138,9/22/2008,71.0,72.0,68.5,68.5,100925,58.78876678876682,1
2139,9/23/2008,67.5,68.5,67.0,67.5,71129,63.428571428571466,1
2140,9/24/2008,68.5,71.0,68.5,71.0,71492,66.6666666666667,1
2141,9/25/2008,70.5,72.5,69.5,71.0,63589,70.27417027417032,1
2142,9/26/2008,70.0,71.0,69.5,70.5,37814,74.02597402597405,1
2143,9/29/2008,70.5,72.0,68.5,68.5,69627,54.54545454545458,1
2144,9/30/2008,66.0,69.5,65.5,68.5,124416,44.58874458874462,1
2145,10/1/2008,68.5,69.5,68.5,68.5,35796,37.6623376623377,1
2146,10/2/2008,69.0,70.5,68.5,70.0,55656,51.64835164835168,1
2147,10/3/2008,69.0,70.5,68.5,69.5,41939,57.875457875457904,1
2148,10/6/2008,68.0,68.5,66.0,66.5,75051,50.256410256410284,1
2149,10/7/2008,66.0,68.0,65.5,65.5,111934,27.17948717948721,1
2150,10/8/2008,64.5,65.0,59.0,63.0,163446,18.260869565217423,1
2151,10/9/2008,64.5,65.5,59.0,63.0,209324,23.18840579710148,1
2152,10/10/2008,56.0,58.0,53.0,53.0,155687,23.18840579710148,1
2153,10/13/2008,53.5,60.0,53.0,57.5,184476,21.59420289855076,1
2154,10/14/2008,62.0,64.0,61.0,63.0,177719,36.6666666666667,1
2155,10/15/2008,62.0,63.5,59.5,60.0,64943,55.33333333333337,1
2156,10/16/2008,59.5,59.5,54.5,59.5,134434,65.03030303030307,1
2157,10/17/2008,59.0,61.5,58.0,59.0,82172,56.54545454545458,1
2158,10/20/2008,60.0,62.0,58.5,61.0,45134,60.68580542264757,1
2159,10/21/2008,62.0,63.0,59.0,59.0,78923,57.65550239234452,1
2160,10/22/2008,59.0,60.0,55.5,56.5,90532,47.31682146542831,1
2161,10/24/2008,53.5,54.0,50.0,51.5,137531,28.355957767722504,1
2162,10/27/2008,50.5,51.0,44.25,45.5,132761,13.911513323278063,1
2163,10/28/2008,47.25,51.5,46.0,49.75,147577,15.846153846153877,1
2164,10/29/2008,52.0,53.5,49.25,49.75,136538,23.640211640211675,1
2165,10/30/2008,52.0,53.0,51.5,52.0,122743,47.91371591371594,1
2166,10/31/2008,52.0,54.5,52.0,53.5,114093,68.2172389489463,1
2167,11/3/2008,56.0,58.5,55.5,58.5,104169,89.91036064206799,1
2168,11/4/2008,57.5,60.0,57.0,58.0,60480,90.54641709207793,1
2169,11/5/2008,61.5,61.5,57.5,58.5,74022,83.79844961240313,1
2170,11/6/2008,55.0,59.5,55.0,59.5,63699,76.78090575275401,-1
2171,11/7/2008,59.5,61.0,58.0,61.0,78170,80.41835357624835,-1
2172,11/10/2008,62.0,62.0,58.0,58.0,46298,71.37073452862928,-1
2173,11/11/2008,57.5,59.5,56.5,56.5,43431,52.19780219780224,-1
2174,11/12/2008,56.5,57.0,54.0,54.5,73740,23.51190476190479,-1
2175,11/13/2008,52.0,53.5,51.5,53.5,66824,15.575396825396858,-1
2176,11/14/2008,54.0,54.5,52.5,52.5,66356,11.60714285714289,-1
2177,11/17/2008,51.0,54.0,51.0,52.5,60140,15.406162464986027,-1
2178,11/18/2008,52.0,52.5,50.5,50.5,60755,9.056956115779679,-1
2179,11/19/2008,50.5,51.5,49.75,50.5,58898,11.145510835913347,-1
2180,11/20/2008,48.25,49.75,47.25,49.75,77175,16.757410768300094,-1
2181,11/21/2008,48.75,50.0,48.0,49.25,58737,26.633953978176635,1
2182,11/24/2008,49.0,49.5,48.0,48.25,46090,27.720002432646144,1
2183,11/25/2008,49.75,52.0,49.5,50.5,101628,39.03276710294257,1
2184,11/26/2008,49.0,50.5,48.5,50.0,121212,48.454469507101116,1
2185,11/27/2008,49.0,50.0,47.5,48.0,87893,45.80896686159847,1
2186,11/28/2008,48.25,48.75,47.5,48.0,167385,26.70565302144253,1
2187,12/1/2008,48.25,48.75,44.5,44.5,103848,7.40740740740744,1
2188,12/2/2008,43.25,44.5,41.25,42.0,152376,6.40640640640644,1
2189,12/3/2008,44.75,45.0,42.25,42.25,115984,6.512226512226545,1
2190,12/4/2008,42.5,43.5,40.75,41.25,131577,8.595559845559878,1
2191,12/8/2008,41.25,43.25,41.0,43.25,498624,16.309523809523842,1
2192,12/9/2008,42.75,47.0,42.5,45.75,332106,39.1666666666667,1
2193,12/11/2008,46.0,47.5,45.5,46.25,242438,64.24382716049386,1
2194,12/12/2008,46.25,47.0,44.5,46.75,128040,83.45679012345683,1
2195,12/15/2008,47.25,49.0,46.25,48.25,194304,86.99845679012348,1
2196,12/16/2008,48.25,50.0,47.75,49.0,174081,88.72685185185189,1
2197,12/17/2008,50.0,52.0,49.75,51.0,224242,87.98611111111114,1
2198,12/18/2008,52.0,54.5,52.0,53.0,181134,86.11111111111114,1
2199,12/19/2008,53.0,53.5,51.5,51.5,73507,78.43434343434346,-1
2200,12/22/2008,51.0,51.5,48.5,48.5,94039,53.249158249158285,-1
2201,12/23/2008,47.75,48.5,46.75,48.0,133184,30.292169001846457,-1
2202,12/24/2008,48.0,49.0,47.5,48.0,80434,14.456391875746746,-1
2203,12/25/2008,48.5,48.75,48.0,48.75,23607,20.629231381919585,1
2204,12/26/2008,48.75,49.25,48.5,49.0,32264,31.042360980108608,1
2205,12/29/2008,48.75,49.0,48.0,49.0,25654,55.6660168940871,1
2206,12/30/2008,49.25,50.0,48.25,48.25,59611,55.789473684210556,1
2207,1/5/2009,49.5,53.0,49.25,53.0,143192,73.33333333333337,1
2208,1/6/2009,54.0,56.5,53.0,54.0,244642,66.86274509803924,1
2209,1/7/2009,55.0,55.0,51.5,51.5,120727,70.58823529411768,1
2210,1/8/2009,50.5,53.5,50.0,53.0,62609,56.446821152703535,1
2211,1/9/2009,53.0,54.5,52.0,53.0,88308,50.158788698342484,1
2212,1/12/2009,53.5,54.0,52.0,52.0,50725,46.68970875867431,1
2213,1/13/2009,51.0,51.5,49.25,49.75,88712,30.3963402913928,1
2214,1/14/2009,50.5,52.0,50.0,51.0,72817,24.266072092159078,1
2215,1/15/2009,50.0,50.5,48.75,49.25,71154,16.908212560386502,1
2216,1/16/2009,49.5,50.5,49.25,50.5,48780,25.120772946859933,1
2217,1/19/2009,51.0,51.0,50.0,51.0,80066,37.0865849126719,1
2218,1/20/2009,50.0,51.5,49.75,51.0,93046,57.264957264957296,1
2219,1/21/2009,50.5,51.0,49.75,50.0,73356,61.30536130536134,1
2220,1/22/2009,50.5,53.0,50.5,53.0,202992,71.5617715617716,1
2221,1/23/2009,52.0,53.0,51.0,52.5,78621,76.68997668997672,1
2222,1/26/2009,53.0,53.5,52.5,53.0,21785,90.42735042735046,1
2223,1/27/2009,54.5,54.5,53.0,54.0,60143,86.9185784975259,1
2224,1/28/2009,54.0,54.5,53.0,54.0,104022,87.88011695906437,1
2225,1/29/2009,55.0,55.5,52.5,52.5,124510,70.10233918128658,-1
2226,1/30/2009,52.5,53.5,52.0,52.0,76415,40.27777777777781,-1
2227,2/2/2009,52.0,52.0,49.75,50.0,70807,12.560386473429984,-1
2228,2/3/2009,50.5,51.5,50.0,51.0,47218,8.695652173913077,-1
2229,2/4/2009,52.0,53.5,51.5,53.0,78849,27.536231884058008,1
2230,2/5/2009,53.0,54.0,52.0,52.0,51554,43.734015345268574,1
2231,2/6/2009,53.0,54.0,53.0,53.5,67786,65.89940323955672,1
2232,2/10/2009,54.0,55.0,53.5,54.0,98030,73.72549019607847,1
2233,2/11/2009,53.0,56.5,53.0,54.5,122128,76.07843137254905,1
2234,2/12/2009,55.0,55.5,54.5,55.0,47283,68.88888888888893,1
2235,2/13/2009,55.5,57.0,55.5,56.5,80920,71.38888888888891,1
2236,2/16/2009,56.5,57.0,54.5,55.5,65643,72.22222222222224,1
2237,2/17/2009,54.5,55.0,52.5,53.0,101100,53.70370370370373,1
2238,2/18/2009,52.5,54.0,52.5,53.5,51275,31.944444444444475,1
2239,2/19/2009,53.5,55.0,53.5,54.5,49067,25.925925925925956,1
2240,2/20/2009,53.5,54.0,52.5,53.0,34100,25.925925925925956,1
2241,2/23/2009,53.0,53.5,52.0,52.5,67601,24.074074074074105,1
2242,2/24/2009,52.0,53.0,51.0,53.0,77042,25.925925925925956,1
2243,2/25/2009,54.0,54.0,53.0,54.0,37220,47.22222222222225,1
2244,2/26/2009,54.0,54.5,53.0,54.5,52908,75.00000000000004,1
2245,2/27/2009,55.0,56.0,54.5,56.0,107291,91.6666666666667,1
2246,3/2/2009,54.5,54.5,51.0,51.5,113960,70.00000000000004,-1
2247,3/3/2009,51.0,52.5,50.5,51.5,93806,42.727272727272755,-1
2248,3/4/2009,51.5,53.5,51.5,53.0,88312,24.54545454545458,-1
2249,3/5/2009,54.0,56.5,53.5,55.0,201407,46.21212121212125,-1
2250,3/6/2009,55.0,57.0,54.5,56.0,80601,68.35664335664339,-1
2251,3/9/2009,56.0,56.5,53.0,53.0,75074,66.02564102564105,-1
2252,3/10/2009,54.0,54.5,53.5,54.0,70025,56.17715617715621,-1
2253,3/11/2009,55.5,55.5,52.5,52.5,96500,27.972027972028005,-1
2254,3/12/2009,52.0,53.0,51.5,52.5,105156,21.212121212121247,-1
2255,3/13/2009,53.5,54.0,53.0,53.5,131268,19.39393939393943,-1
2256,3/16/2009,54.0,54.5,53.0,54.0,49295,40.22727272727276,1
2257,3/17/2009,54.0,55.0,53.5,53.5,62446,50.83333333333337,1
2258,3/18/2009,54.0,54.0,53.0,54.0,44492,61.309523809523846,1
2259,3/19/2009,54.0,54.5,53.5,54.0,50742,57.142857142857174,1
2260,3/20/2009,54.0,54.0,53.0,54.0,78020,57.142857142857174,1
2261,3/23/2009,54.0,55.5,53.5,55.0,164020,60.000000000000036,1
2262,3/24/2009,56.0,56.5,55.0,55.5,142393,67.14285714285718,1
2263,3/25/2009,55.5,55.5,54.0,54.5,45271,64.7619047619048,1
2264,3/26/2009,55.0,56.0,54.5,55.0,75966,57.142857142857174,1
2265,3/27/2009,55.5,56.0,54.5,55.5,57164,55.55555555555558,1
2266,3/30/2009,54.75,54.75,52.75,53.0,107177,43.49206349206352,1
2267,3/31/2009,54.0,55.25,54.0,54.5,79007,42.39316239316242,1
2268,4/1/2009,55.5,55.75,55.0,55.75,89130,50.94017094017098,1
2269,4/2/2009,56.0,60.0,56.0,59.25,157881,78.60300618921313,1
2270,4/3/2009,59.25,59.5,58.5,59.0,84271,89.38992042440321,1
2271,4/7/2009,58.5,59.75,58.25,59.0,78580,86.39846743295023,1
2272,4/8/2009,57.75,58.0,56.5,57.25,111025,71.51340996168585,-1
2273,4/9/2009,57.5,57.75,56.75,57.0,170093,51.11111111111114,-1
2274,4/10/2009,55.5,56.75,54.5,56.5,151961,36.03174603174606,-1
2275,4/16/2009,55.5,56.75,54.5,55.0,217410,24.20634920634924,-1
2276,4/17/2009,55.25,56.0,54.0,54.5,164126,20.039682539682573,-1
2277,4/20/2009,54.5,56.75,54.5,56.0,141436,25.119047619047652,-1
2278,4/21/2009,55.0,56.5,55.0,56.0,55814,46.18686868686873,-1
2279,4/22/2009,56.0,56.5,54.5,55.0,88602,54.14141414141418,-1
2280,4/23/2009,55.25,55.5,54.5,55.5,56540,54.54545454545458,-1
2281,4/24/2009,56.25,57.5,56.0,56.75,150368,55.30303030303033,-1
2282,4/27/2009,57.0,58.5,57.0,58.0,167141,72.34848484848487,-1
2283,4/28/2009,58.5,59.75,57.5,58.5,138067,79.56349206349209,-1
2284,4/29/2009,59.0,59.75,58.5,59.25,101130,84.72222222222226,-1
2285,4/30/2009,60.25,60.5,59.25,60.25,117359,87.03703703703707,-1
2286,5/4/2009,61.25,63.0,61.0,62.75,91111,93.58465608465612,-1
2287,5/6/2009,63.0,65.0,62.25,65.0,133219,96.7592592592593,-1
2288,5/7/2009,67.75,68.25,66.0,66.75,111966,93.48290598290602,-1
2289,5/11/2009,67.5,69.25,66.0,67.25,100570,88.20512820512823,-1
2290,5/12/2009,66.5,68.25,66.0,68.25,52254,84.16472416472419,-1
2291,5/13/2009,67.75,68.25,66.75,67.0,83388,78.57864357864361,-1
2292,5/14/2009,66.75,66.75,64.0,64.5,107323,55.08658008658012,-1
2293,5/15/2009,66.5,70.25,66.5,70.25,276166,59.126984126984155,-1
2294,5/18/2009,70.0,71.0,68.75,70.5,71200,67.46031746031748,-1
2295,5/19/2009,72.25,73.25,71.0,71.25,134296,90.41184041184044,-1
2296,5/20/2009,71.5,72.0,69.0,70.0,109091,78.70012870012873,-1
2297,5/21/2009,70.0,71.0,69.25,69.5,93074,62.5625625625626,-1
2298,5/22/2009,69.5,69.75,68.25,69.25,62942,43.10310310310314,-1
2299,5/25/2009,68.5,69.25,68.0,68.0,57434,21.481481481481513,-1
2300,5/26/2009,68.25,68.75,67.25,67.25,65390,6.6666666666667,-1
2301,5/27/2009,68.5,68.75,66.0,67.0,88231,6.6666666666667,-1
2302,5/28/2009,67.0,67.5,66.5,67.0,60455,15.55555555555559,-1
2303,5/29/2009,67.75,69.5,67.25,67.25,130250,27.460317460317494,1
2304,6/1/2009,68.25,68.75,67.5,68.5,92570,44.60317460317464,1
2305,6/2/2009,68.75,70.75,68.5,69.5,121545,60.27568922305767,1
2306,6/3/2009,70.75,75.5,70.5,75.5,234570,81.7042606516291,1
2307,6/4/2009,76.0,77.25,73.5,77.25,120409,91.22807017543863,1
2308,6/5/2009,77.25,78.25,76.0,77.75,71077,98.4496124031008,1
2309,6/8/2009,77.75,77.75,74.75,75.5,60126,89.04790300139142,1
2310,6/9/2009,75.25,76.0,74.75,75.5,100545,77.21994601214409,-1
2311,6/10/2009,75.75,80.0,75.75,80.0,113260,78.77033360904332,-1
2312,6/11/2009,79.75,81.5,79.0,80.5,111889,83.23377140581445,-1
2313,6/12/2009,81.0,81.5,77.5,77.5,103977,75.30864197530867,-1
2314,6/15/2009,77.5,77.5,73.5,74.5,90890,46.14197530864201,-1
2315,6/16/2009,72.75,73.25,71.75,72.25,147335,19.456315289648657,-1
2316,6/17/2009,71.25,74.0,71.0,71.25,115473,6.669719169719202,-1
2317,6/18/2009,71.75,72.0,69.0,70.25,115925,5.83638583638587,-1
2318,6/19/2009,70.75,73.0,70.5,73.0,74599,19.81325863678808,-1
2319,6/22/2009,73.25,74.5,72.25,72.75,85434,41.746880570410006,1
2320,6/23/2009,70.0,71.0,69.0,71.0,85301,50.534759358288795,1
2321,6/24/2009,71.5,75.0,71.25,75.0,97236,68.1818181818182,1
2322,6/25/2009,75.0,75.5,74.25,74.25,101041,72.37762237762242,1
2323,6/26/2009,74.75,75.25,73.0,74.0,65055,85.89743589743593,1
2324,6/29/2009,74.0,75.0,73.5,75.0,55149,83.33333333333337,1
2325,6/30/2009,76.0,76.0,73.0,73.25,65278,70.44534412955468,-1
2326,7/2/2009,73.5,73.75,69.0,69.5,197349,47.18527086948142,-1
2327,7/3/2009,68.75,71.25,68.75,70.5,80654,24.46201711174491,-1
2328,7/8/2009,68.5,68.75,68.0,68.25,93796,11.46859605911333,-1
2329,7/9/2009,68.25,68.5,67.25,68.25,103209,12.897167487684756,-1
2330,7/10/2009,68.0,68.0,65.5,65.5,157293,4.851190476190505,-1
2331,7/13/2009,65.0,65.25,63.5,64.25,103619,7.035330261136742,-1
2332,7/14/2009,66.0,69.0,65.75,68.25,126138,32.013685239491714,1
2333,7/15/2009,69.0,72.0,68.5,71.75,146916,64.3666264159623,1
2334,7/16/2009,73.0,73.0,71.0,71.0,85694,87.4566094380336,1
2335,7/17/2009,72.0,73.75,71.75,73.25,75270,90.37604772332556,1
2336,7/20/2009,74.0,75.0,73.75,74.75,63354,90.4555389792874,1
2337,7/21/2009,74.75,76.25,73.25,75.25,125833,93.17200757011932,1
2338,7/22/2009,75.25,75.75,73.25,73.25,80566,75.75040478266287,-1
2339,7/23/2009,74.5,75.25,73.5,74.75,52846,65.54019457245265,-1
2340,7/24/2009,75.25,75.25,74.25,75.0,41955,55.95238095238097,-1
2341,7/27/2009,75.5,76.5,75.25,76.25,56852,72.43589743589746,-1
2342,7/28/2009,75.75,78.5,75.5,78.0,93256,80.3724053724054,-1
2343,7/29/2009,77.75,78.0,74.75,76.25,110851,79.26129426129428,-1
2344,7/30/2009,75.75,76.5,74.75,76.5,36812,66.13912231559294,-1
2345,7/31/2009,77.25,78.0,76.5,77.25,89482,58.20261437908499,-1
2346,8/3/2009,77.75,80.5,77.75,80.25,164484,71.75333901676616,-1
2347,8/4/2009,80.5,80.75,79.5,80.0,104570,83.27294685990341,-1
2348,8/5/2009,80.75,81.0,79.0,80.5,45210,91.71739130434786,-1
2349,8/6/2009,80.25,81.5,80.25,81.0,145619,89.83333333333337,-1
2350,8/7/2009,80.5,80.75,78.5,79.0,68508,71.77777777777781,-1
2351,8/10/2009,80.0,80.0,78.0,78.25,64320,43.49206349206352,-1
2352,8/11/2009,77.5,78.25,77.0,77.75,60895,19.047619047619076,-1
2353,8/13/2009,77.75,79.0,77.5,78.75,119971,20.899470899470927,1
2354,8/14/2009,78.75,79.0,78.0,78.75,26488,34.074074074074105,1
2355,8/17/2009,77.0,77.75,76.0,76.75,58338,34.76851851851854,1
2356,8/18/2009,76.75,78.5,75.75,78.5,29107,50.01068376068378,1
2357,8/19/2009,78.25,78.25,76.0,76.25,63546,39.583333333333364,1
2358,8/20/2009,77.0,78.0,76.5,77.5,62790,51.282051282051306,1
2359,8/21/2009,77.75,78.0,76.25,78.0,43082,50.34965034965038,1
2360,8/24/2009,79.0,79.25,78.25,78.25,49337,69.03096903096906,1
2361,8/25/2009,77.5,78.0,76.25,76.75,85664,58.77455877455881,1
2362,8/26/2009,76.5,77.25,76.0,76.75,45801,39.19413919413922,1
2363,8/27/2009,76.5,76.5,75.5,76.0,70870,19.829059829059858,1
2364,8/28/2009,76.0,77.0,75.75,76.75,38354,23.247863247863275,1
2365,8/31/2009,76.0,77.0,76.0,77.0,35918,35.55555555555558,1
2366,9/1/2009,77.0,77.75,76.75,76.75,43727,49.629629629629655,1
2367,9/2/2009,76.0,76.75,75.75,76.75,64048,57.03703703703707,1
2368,9/3/2009,76.75,77.75,76.5,77.25,48324,62.03703703703707,1
2369,9/4/2009,77.25,77.75,76.25,76.5,48294,56.018518518518555,1
2370,9/7/2009,77.25,78.75,76.75,78.75,46933,70.83333333333336,1
2371,9/8/2009,79.5,83.25,78.75,82.0,213667,73.61111111111114,1
2372,9/9/2009,82.0,82.25,80.75,81.75,43295,87.30158730158733,1
2373,9/10/2009,82.75,84.0,82.0,82.25,91469,79.77470558115722,-1
2374,9/11/2009,82.5,83.5,81.25,81.75,75386,74.98543355050589,-1
2375,9/14/2009,81.0,83.25,80.5,81.0,62998,63.08067164574398,-1
2376,9/15/2009,81.25,81.25,78.75,79.75,146022,43.62342638204711,-1
2377,9/16/2009,80.5,81.75,80.0,80.5,78500,31.746031746031772,-1
2378,9/17/2009,81.75,82.0,80.0,80.25,87156,27.98663324979117,-1
2379,9/18/2009,80.5,81.75,79.5,81.75,34352,43.859649122807035,-1
2380,9/21/2009,81.5,81.75,80.75,81.0,28066,55.825461088619,-1
2381,9/22/2009,81.0,82.5,81.0,82.5,42186,78.63247863247865,-1
2382,9/23/2009,82.5,83.75,82.0,83.5,66056,87.78280542986427,-1
2383,9/24/2009,83.0,85.25,82.75,84.75,136636,95.14066496163684,-1
2384,9/25/2009,84.25,85.75,83.75,83.75,59637,81.80733162830352,-1
2385,9/28/2009,83.5,83.5,81.5,82.75,40749,62.715484363081636,-1
2386,9/29/2009,83.5,84.75,83.0,84.5,54913,55.810113519091864,-1
2387,9/30/2009,84.5,85.5,83.75,85.0,58842,63.261093911248736,-1
2388,10/1/2009,85.75,89.0,85.25,88.0,96722,79.86928104575166,-1
2389,10/2/2009,87.0,87.0,86.0,86.25,106626,77.4509803921569,-1
2390,10/5/2009,86.25,86.25,85.0,85.75,61589,65.2777777777778,-1
2391,10/6/2009,87.0,88.25,86.75,87.5,152311,60.19841269841272,-1
2392,10/7/2009,89.0,90.5,88.75,89.75,83661,67.87518037518039,-1
2393,10/8/2009,90.25,90.5,89.5,89.5,45606,79.8701298701299,-1
2394,10/9/2009,90.25,90.5,89.5,89.75,41501,84.84848484848487,-1
2395,10/12/2009,89.75,91.5,89.5,91.5,45214,89.39393939393942,-1
2396,10/13/2009,91.75,91.75,89.75,89.75,39901,73.23232323232325,-1
2397,10/14/2009,90.25,90.25,85.75,87.0,173958,51.38888888888891,-1
2398,10/15/2009,87.0,87.25,78.75,81.75,195559,25.74786324786327,-1
2399,10/16/2009,83.0,84.25,82.75,84.0,123359,28.09829059829062,-1
2400,10/19/2009,85.0,85.75,84.5,85.0,118111,37.179487179487204,-1
2401,10/20/2009,86.0,86.0,84.5,85.0,111930,47.60312151616501,-1
2402,10/21/2009,85.0,85.25,83.25,84.0,70384,54.7298183487442,-1
2403,10/22/2009,82.75,83.0,80.75,81.5,143029,43.46608208500794,-1
2404,10/26/2009,82.0,83.25,81.75,82.0,80228,33.28664799253037,-1
2405,10/27/2009,81.0,82.5,80.75,82.5,87641,23.809523809523828,-1
2406,10/28/2009,81.75,82.0,80.5,80.5,55590,19.04761904761907,-1
2407,10/29/2009,79.0,79.5,77.5,78.25,131538,15.458937198067654,-1
2408,10/30/2009,80.0,80.0,77.0,77.25,70056,5.681159420289878,-1
2409,11/2/2009,76.0,77.75,75.75,77.75,95590,15.55770263016642,-1
2410,11/3/2009,76.75,77.75,76.25,76.5,70752,15.2098765432099,-1
2411,11/4/2009,77.0,80.0,76.5,80.0,143019,47.2098765432099,1
2412,11/5/2009,78.75,79.75,78.0,78.75,60268,60.86274509803925,1
2413,11/6/2009,79.75,83.0,79.5,83.0,121588,90.19607843137258,1
2414,11/9/2009,83.25,83.5,82.25,83.5,80347,90.19607843137258,1
2415,11/10/2009,83.75,84.0,82.25,82.5,57812,93.33333333333337,1
2416,11/11/2009,83.0,84.25,82.75,84.0,112288,92.00000000000004,1
2417,11/12/2009,83.5,84.0,81.0,81.75,89298,74.45614035087722,-1
2418,11/13/2009,82.25,82.5,81.0,81.75,28538,55.48178137651825,-1
2419,11/16/2009,81.75,83.25,81.75,82.75,35799,41.43049932523619,-1
2420,11/17/2009,83.0,83.75,82.75,83.5,38944,51.282051282051306,-1
2421,11/18/2009,84.0,85.0,83.25,84.25,59094,70.67307692307696,-1
2422,11/19/2009,84.0,84.0,82.5,83.0,48477,69.39102564102568,-1
2423,11/20/2009,82.0,82.0,81.0,81.5,70812,47.91666666666671,-1
2424,11/23/2009,81.0,81.0,78.25,78.75,117315,23.302469135802497,-1
2425,11/24/2009,79.0,80.25,78.5,78.75,93695,9.104938271604967,-1
2426,11/25/2009,79.75,81.25,79.75,81.0,123219,20.880300590445547,1
2427,11/26/2009,80.0,80.5,78.75,79.25,114330,27.3000536768653,1
2428,11/27/2009,77.5,78.75,77.0,78.5,70151,36.595623756749106,1
2429,11/30/2009,80.0,84.75,79.75,84.75,140546,53.98692810457519,1
2430,12/1/2009,83.5,84.25,82.75,84.0,100291,75.20556609740673,1
2431,12/2/2009,84.0,84.75,82.0,82.0,74408,84.9462365591398,1
2432,12/3/2009,82.5,87.0,82.5,86.75,155679,84.11290322580648,1
2433,12/4/2009,86.25,86.25,83.5,84.75,69555,76.99388209121248,-1
2434,12/8/2009,84.25,86.25,83.75,85.75,41763,80.48850574712647,-1
2435,12/9/2009,85.25,85.25,83.0,84.0,108127,61.3218390804598,-1
2436,12/11/2009,84.25,85.75,84.25,85.75,45557,62.407407407407426,-1
2437,12/14/2009,84.75,86.25,84.75,86.0,46162,68.1766381766382,-1
2438,12/15/2009,85.75,86.0,85.5,85.5,35165,80.4843304843305,-1
2439,12/16/2009,85.5,86.0,85.0,85.5,55119,82.05128205128209,-1
2440,12/17/2009,85.5,85.75,84.5,85.0,62646,63.782051282051306,-1
2441,12/18/2009,85.0,85.0,83.0,83.75,58450,45.833333333333364,-1
2442,12/21/2009,83.75,84.0,83.0,83.5,31994,25.74786324786327,-1
2443,12/22/2009,84.0,85.75,83.75,85.5,47952,41.02564102564105,-1
