,Date,Open,High,Low,Close,Volume,slowK,slowD,Signal
2235,2/13/2009,55.5,57.0,55.5,56.5,80920,71.38888888888891,72.11873638344231,-1
2236,2/16/2009,56.5,57.0,54.5,55.5,65643,72.22222222222224,70.83333333333337,1
2237,2/17/2009,54.5,55.0,52.5,53.0,101100,53.70370370370373,65.77160493827164,-1
2238,2/18/2009,52.5,54.0,52.5,53.5,51275,31.944444444444475,52.62345679012349,-1
2239,2/19/2009,53.5,55.0,53.5,54.5,49067,25.925925925925956,37.1913580246914,-1
2240,2/20/2009,53.5,54.0,52.5,53.0,34100,25.925925925925956,27.93209876543214,-1
2241,2/23/2009,53.0,53.5,52.0,52.5,67601,24.074074074074105,25.308641975308685,-1
2242,2/24/2009,52.0,53.0,51.0,53.0,77042,25.925925925925956,25.308641975308678,1
2243,2/25/2009,54.0,54.0,53.0,54.0,37220,47.22222222222225,32.40740740740745,1
2244,2/26/2009,54.0,54.5,53.0,54.5,52908,75.00000000000004,49.38271604938276,1
2245,2/27/2009,55.0,56.0,54.5,56.0,107291,91.6666666666667,71.29629629629635,1
2246,3/2/2009,54.5,54.5,51.0,51.5,113960,70.00000000000004,78.88888888888893,-1
2247,3/3/2009,51.0,52.5,50.5,51.5,93806,42.727272727272755,68.13131313131318,-1
2248,3/4/2009,51.5,53.5,51.5,53.0,88312,24.54545454545458,45.7575757575758,-1
2249,3/5/2009,54.0,56.5,53.5,55.0,201407,46.21212121212125,37.82828282828287,1
2250,3/6/2009,55.0,57.0,54.5,56.0,80601,68.35664335664339,46.371406371406415,1
2251,3/9/2009,56.0,56.5,53.0,53.0,75074,66.02564102564105,60.19813519813524,1
2252,3/10/2009,54.0,54.5,53.5,54.0,70025,56.17715617715621,63.51981351981356,-1
2253,3/11/2009,55.5,55.5,52.5,52.5,96500,27.972027972028005,50.05827505827509,-1
2254,3/12/2009,52.0,53.0,51.5,52.5,105156,21.212121212121247,35.12043512043517,-1
2255,3/13/2009,53.5,54.0,53.0,53.5,131268,19.39393939393943,22.859362859362903,-1
2256,3/16/2009,54.0,54.5,53.0,54.0,49295,40.22727272727276,26.94444444444449,1
2257,3/17/2009,54.0,55.0,53.5,53.5,62446,50.83333333333337,36.81818181818186,1
2258,3/18/2009,54.0,54.0,53.0,54.0,44492,61.309523809523846,50.790043290043336,1
2259,3/19/2009,54.0,54.5,53.5,54.0,50742,57.142857142857174,56.42857142857147,1
2260,3/20/2009,54.0,54.0,53.0,54.0,78020,57.142857142857174,58.531746031746074,-1
2261,3/23/2009,54.0,55.5,53.5,55.0,164020,60.000000000000036,58.09523809523813,1
2262,3/24/2009,56.0,56.5,55.0,55.5,142393,67.14285714285718,61.42857142857147,1
2263,3/25/2009,55.5,55.5,54.0,54.5,45271,64.7619047619048,63.96825396825401,1
2264,3/26/2009,55.0,56.0,54.5,55.0,75966,57.142857142857174,63.01587301587306,-1
2265,3/27/2009,55.5,56.0,54.5,55.5,57164,55.55555555555558,59.153439153439194,-1
2266,3/30/2009,54.75,54.75,52.75,53.0,107177,43.49206349206352,52.063492063492106,-1
2267,3/31/2009,54.0,55.25,54.0,54.5,79007,42.39316239316242,47.14692714692719,-1
2268,4/1/2009,55.5,55.75,55.0,55.75,89130,50.94017094017098,45.60846560846565,1
2269,4/2/2009,56.0,60.0,56.0,59.25,157881,78.60300618921313,57.312113174182194,1
2270,4/3/2009,59.25,59.5,58.5,59.0,84271,89.38992042440321,72.97769918459579,1
2271,4/7/2009,58.5,59.75,58.25,59.0,78580,86.39846743295023,84.79713134885553,1
2272,4/8/2009,57.75,58.0,56.5,57.25,111025,71.51340996168585,82.43393260634645,-1
2273,4/9/2009,57.5,57.75,56.75,57.0,170093,51.11111111111114,69.67432950191575,-1
2274,4/10/2009,55.5,56.75,54.5,56.5,151961,36.03174603174606,52.885422368181025,-1
2275,4/16/2009,55.5,56.75,54.5,55.0,217410,24.20634920634924,37.116402116402156,-1
2276,4/17/2009,55.25,56.0,54.0,54.5,164126,20.039682539682573,26.7592592592593,-1
2277,4/20/2009,54.5,56.75,54.5,56.0,141436,25.119047619047652,23.121693121693166,1
2278,4/21/2009,55.0,56.5,55.0,56.0,55814,46.18686868686873,30.44853294853299,1
2279,4/22/2009,56.0,56.5,54.5,55.0,88602,54.14141414141418,41.815776815776864,1
2280,4/23/2009,55.25,55.5,54.5,55.5,56540,54.54545454545458,51.62457912457918,1
2281,4/24/2009,56.25,57.5,56.0,56.75,150368,55.30303030303033,54.66329966329971,1
2282,4/27/2009,57.0,58.5,57.0,58.0,167141,72.34848484848487,60.73232323232327,1
2283,4/28/2009,58.5,59.75,57.5,58.5,138067,79.56349206349209,69.0716690716691,1
2284,4/29/2009,59.0,59.75,58.5,59.25,101130,84.72222222222226,78.8780663780664,1
2285,4/30/2009,60.25,60.5,59.25,60.25,117359,87.03703703703707,83.77425044091716,1
2286,5/4/2009,61.25,63.0,61.0,62.75,91111,93.58465608465612,88.44797178130516,1
2287,5/6/2009,63.0,65.0,62.25,65.0,133219,96.7592592592593,92.46031746031751,1
2288,5/7/2009,67.75,68.25,66.0,66.75,111966,93.48290598290602,94.60894044227382,-1
2289,5/11/2009,67.5,69.25,66.0,67.25,100570,88.20512820512823,92.81576448243119,-1
2290,5/12/2009,66.5,68.25,66.0,68.25,52254,84.16472416472419,88.61758611758616,-1
2291,5/13/2009,67.75,68.25,66.75,67.0,83388,78.57864357864361,83.64949864949868,-1
2292,5/14/2009,66.75,66.75,64.0,64.5,107323,55.08658008658012,72.60998260998265,-1
2293,5/15/2009,66.5,70.25,66.5,70.25,276166,59.126984126984155,64.2640692640693,-1
2294,5/18/2009,70.0,71.0,68.75,70.5,71200,67.46031746031748,60.5579605579606,1
2295,5/19/2009,72.25,73.25,71.0,71.25,134296,90.41184041184044,72.33304733304738,1
2296,5/20/2009,71.5,72.0,69.0,70.0,109091,78.70012870012873,78.8574288574289,-1
2297,5/21/2009,70.0,71.0,69.25,69.5,93074,62.5625625625626,77.2248438915106,-1
2298,5/22/2009,69.5,69.75,68.25,69.25,62942,43.10310310310314,61.455264788598164,-1
2299,5/25/2009,68.5,69.25,68.0,68.0,57434,21.481481481481513,42.382382382382424,-1
2300,5/26/2009,68.25,68.75,67.25,67.25,65390,6.6666666666667,23.750417083750463,-1
2301,5/27/2009,68.5,68.75,66.0,67.0,88231,6.6666666666667,11.60493827160498,-1
2302,5/28/2009,67.0,67.5,66.5,67.0,60455,15.55555555555559,9.629629629629674,1
2303,5/29/2009,67.75,69.5,67.25,67.25,130250,27.460317460317494,16.560846560846603,1
2304,6/1/2009,68.25,68.75,67.5,68.5,92570,44.60317460317464,29.20634920634925,1
2305,6/2/2009,68.75,70.75,68.5,69.5,121545,60.27568922305767,44.11306042884994,1
2306,6/3/2009,70.75,75.5,70.5,75.5,234570,81.7042606516291,62.19437482595381,1
2307,6/4/2009,76.0,77.25,73.5,77.25,120409,91.22807017543863,77.73600668337514,1
2308,6/5/2009,77.25,78.25,76.0,77.75,71077,98.4496124031008,90.46064774338952,1
2309,6/8/2009,77.75,77.75,74.75,75.5,60126,89.04790300139142,92.90852852664362,-1
2310,6/9/2009,75.25,76.0,74.75,75.5,100545,77.21994601214409,88.23915380554543,-1
2311,6/10/2009,75.75,80.0,75.75,80.0,113260,78.77033360904332,81.67939420752629,-1
2312,6/11/2009,79.75,81.5,79.0,80.5,111889,83.23377140581445,79.74135034233396,1
2313,6/12/2009,81.0,81.5,77.5,77.5,103977,75.30864197530867,79.10424899672216,-1
2314,6/15/2009,77.5,77.5,73.5,74.5,90890,46.14197530864201,68.22812956325505,-1
2315,6/16/2009,72.75,73.25,71.75,72.25,147335,19.456315289648657,46.96897752453312,-1
2316,6/17/2009,71.25,74.0,71.0,71.25,115473,6.669719169719202,24.089336589336636,-1
2317,6/18/2009,71.75,72.0,69.0,70.25,115925,5.83638583638587,10.654140098584586,-1
2318,6/19/2009,70.75,73.0,70.5,73.0,74599,19.81325863678808,10.773121214297726,1
2319,6/22/2009,73.25,74.5,72.25,72.75,85434,41.746880570410006,22.465508347861327,1
2320,6/23/2009,70.0,71.0,69.0,71.0,85301,50.534759358288795,37.364966188495636,1
2321,6/24/2009,71.5,75.0,71.25,75.0,97236,68.1818181818182,53.48781937017234,1
2322,6/25/2009,75.0,75.5,74.25,74.25,101041,72.37762237762242,63.698066639243144,1
2323,6/26/2009,74.75,75.25,73.0,74.0,65055,85.89743589743593,75.48562548562552,1
2324,6/29/2009,74.0,75.0,73.5,75.0,55149,83.33333333333337,80.53613053613059,1
2325,6/30/2009,76.0,76.0,73.0,73.25,65278,70.44534412955468,79.89203778677468,-1
2326,7/2/2009,73.5,73.75,69.0,69.5,197349,47.18527086948142,66.98798277745651,-1
2327,7/3/2009,68.75,71.25,68.75,70.5,80654,24.46201711174491,47.36421070359368,-1
2328,7/8/2009,68.5,68.75,68.0,68.25,93796,11.46859605911333,27.70529468011323,-1
2329,7/9/2009,68.25,68.5,67.25,68.25,103209,12.897167487684756,16.275926886181008,-1
2330,7/10/2009,68.0,68.0,65.5,65.5,157293,4.851190476190505,9.738984674329538,-1
2331,7/13/2009,65.0,65.25,63.5,64.25,103619,7.035330261136742,8.261229408337343,-1
2332,7/14/2009,66.0,69.0,65.75,68.25,126138,32.013685239491714,14.633401992272995,1
2333,7/15/2009,69.0,72.0,68.5,71.75,146916,64.3666264159623,34.471880638863595,1
2334,7/16/2009,73.0,73.0,71.0,71.0,85694,87.4566094380336,61.27897369782921,1
2335,7/17/2009,72.0,73.75,71.75,73.25,75270,90.37604772332556,80.73309452577382,1
2336,7/20/2009,74.0,75.0,73.75,74.75,63354,90.4555389792874,89.42939871354888,1
2337,7/21/2009,74.75,76.25,73.25,75.25,125833,93.17200757011932,91.3345314242441,1
2338,7/22/2009,75.25,75.75,73.25,73.25,80566,75.75040478266287,86.45931711068988,-1
2339,7/23/2009,74.5,75.25,73.5,74.75,52846,65.54019457245265,78.15420230841163,-1
2340,7/24/2009,75.25,75.25,74.25,75.0,41955,55.95238095238097,65.74766010249884,-1
2341,7/27/2009,75.5,76.5,75.25,76.25,56852,72.43589743589746,64.64282432024369,1
2342,7/28/2009,75.75,78.5,75.5,78.0,93256,80.3724053724054,69.58689458689462,1
2343,7/29/2009,77.75,78.0,74.75,76.25,110851,79.26129426129428,77.35653235653238,1
2344,7/30/2009,75.75,76.5,74.75,76.5,36812,66.13912231559294,75.25760731643088,-1
2345,7/31/2009,77.25,78.0,76.5,77.25,89482,58.20261437908499,67.86767698532407,-1
2346,8/3/2009,77.75,80.5,77.75,80.25,164484,71.75333901676616,65.36502523714803,1
2347,8/4/2009,80.5,80.75,79.5,80.0,104570,83.27294685990341,71.07630008525153,1
2348,8/5/2009,80.75,81.0,79.0,80.5,45210,91.71739130434786,82.24789239367249,1
2349,8/6/2009,80.25,81.5,80.25,81.0,145619,89.83333333333337,88.27455716586155,1
2350,8/7/2009,80.5,80.75,78.5,79.0,68508,71.77777777777781,84.44283413848635,-1
2351,8/10/2009,80.0,80.0,78.0,78.25,64320,43.49206349206352,68.3677248677249,-1
2352,8/11/2009,77.5,78.25,77.0,77.75,60895,19.047619047619076,44.77248677248681,-1
2353,8/13/2009,77.75,79.0,77.5,78.75,119971,20.899470899470927,27.813051146384513,-1
2354,8/14/2009,78.75,79.0,78.0,78.75,26488,34.074074074074105,24.67372134038804,1
2355,8/17/2009,77.0,77.75,76.0,76.75,58338,34.76851851851854,29.914021164021193,1
2356,8/18/2009,76.75,78.5,75.75,78.5,29107,50.01068376068378,39.61775878442548,1
2357,8/19/2009,78.25,78.25,76.0,76.25,63546,39.583333333333364,41.4541785375119,-1
2358,8/20/2009,77.0,78.0,76.5,77.5,62790,51.282051282051306,46.95868945868949,1
2359,8/21/2009,77.75,78.0,76.25,78.0,43082,50.34965034965038,47.071678321678355,1
2360,8/24/2009,79.0,79.25,78.25,78.25,49337,69.03096903096906,56.88755688755692,1
2361,8/25/2009,77.5,78.0,76.25,76.75,85664,58.77455877455881,59.38505938505943,-1
2362,8/26/2009,76.5,77.25,76.0,76.75,45801,39.19413919413922,55.6665556665557,-1
2363,8/27/2009,76.5,76.5,75.5,76.0,70870,19.829059829059858,39.26591926591931,-1
2364,8/28/2009,76.0,77.0,75.75,76.75,38354,23.247863247863275,27.423687423687458,-1
2365,8/31/2009,76.0,77.0,76.0,77.0,35918,35.55555555555558,26.21082621082625,1
2366,9/1/2009,77.0,77.75,76.75,76.75,43727,49.629629629629655,36.144349477682844,1
2367,9/2/2009,76.0,76.75,75.75,76.75,64048,57.03703703703707,47.40740740740745,1
2368,9/3/2009,76.75,77.75,76.5,77.25,48324,62.03703703703707,56.234567901234605,1
2369,9/4/2009,77.25,77.75,76.25,76.5,48294,56.018518518518555,58.36419753086424,-1
2370,9/7/2009,77.25,78.75,76.75,78.75,46933,70.83333333333336,62.96296296296301,1
2371,9/8/2009,79.5,83.25,78.75,82.0,213667,73.61111111111114,66.82098765432103,1
2372,9/9/2009,82.0,82.25,80.75,81.75,43295,87.30158730158733,77.24867724867728,1
2373,9/10/2009,82.75,84.0,82.0,82.25,91469,79.77470558115722,80.22913466461857,-1
2374,9/11/2009,82.5,83.5,81.25,81.75,75386,74.98543355050589,80.68724214441683,-1
2375,9/14/2009,81.0,83.25,80.5,81.0,62998,63.08067164574398,72.61360359246905,-1
2376,9/15/2009,81.25,81.25,78.75,79.75,146022,43.62342638204711,60.56317719276567,-1
2377,9/16/2009,80.5,81.75,80.0,80.5,78500,31.746031746031772,46.15004325794097,-1
2378,9/17/2009,81.75,82.0,80.0,80.25,87156,27.98663324979117,34.45203045929003,-1
2379,9/18/2009,80.5,81.75,79.5,81.75,34352,43.859649122807035,34.53077137287667,1
2380,9/21/2009,81.5,81.75,80.75,81.0,28066,55.825461088619,42.55724782040574,1
2381,9/22/2009,81.0,82.5,81.0,82.5,42186,78.63247863247865,59.43919628130158,1
2382,9/23/2009,82.5,83.75,82.0,83.5,66056,87.78280542986427,74.080248383654,1
2383,9/24/2009,83.0,85.25,82.75,84.75,136636,95.14066496163684,87.1853163413266,1
2384,9/25/2009,84.25,85.75,83.75,83.75,59637,81.80733162830352,88.24360067326823,-1
2385,9/28/2009,83.5,83.5,81.5,82.75,40749,62.715484363081636,79.88782698434069,-1
2386,9/29/2009,83.5,84.75,83.0,84.5,54913,55.810113519091864,66.77764317015902,-1
2387,9/30/2009,84.5,85.5,83.75,85.0,58842,63.261093911248736,60.59556393114076,1
2388,10/1/2009,85.75,89.0,85.25,88.0,96722,79.86928104575166,66.31349615869745,1
2389,10/2/2009,87.0,87.0,86.0,86.25,106626,77.4509803921569,73.52711844971913,1
2390,10/5/2009,86.25,86.25,85.0,85.75,61589,65.2777777777778,74.19934640522881,-1
2391,10/6/2009,87.0,88.25,86.75,87.5,152311,60.19841269841272,67.64239028944915,-1
2392,10/7/2009,89.0,90.5,88.75,89.75,83661,67.87518037518039,64.450456950457,1
2393,10/8/2009,90.25,90.5,89.5,89.5,45606,79.8701298701299,69.31457431457436,1
2394,10/9/2009,90.25,90.5,89.5,89.75,41501,84.84848484848487,77.53126503126508,1
2395,10/12/2009,89.75,91.5,89.5,91.5,45214,89.39393939393942,84.70418470418474,1
2396,10/13/2009,91.75,91.75,89.75,89.75,39901,73.23232323232325,82.49158249158252,-1
2397,10/14/2009,90.25,90.25,85.75,87.0,173958,51.38888888888891,71.33838383838388,-1
2398,10/15/2009,87.0,87.25,78.75,81.75,195559,25.74786324786327,50.12302512302515,-1
2399,10/16/2009,83.0,84.25,82.75,84.0,123359,28.09829059829062,35.07834757834761,-1
2400,10/19/2009,85.0,85.75,84.5,85.0,118111,37.179487179487204,30.34188034188038,1
2401,10/20/2009,86.0,86.0,84.5,85.0,111930,47.60312151616501,37.626966431314294,1
2402,10/21/2009,85.0,85.25,83.25,84.0,70384,54.7298183487442,46.504142348132156,1
2403,10/22/2009,82.75,83.0,80.75,81.5,143029,43.46608208500794,48.599673983305735,-1
2404,10/26/2009,82.0,83.25,81.75,82.0,80228,33.28664799253037,43.82751614209419,-1
2405,10/27/2009,81.0,82.5,80.75,82.5,87641,23.809523809523828,33.5207512956874,-1
2406,10/28/2009,81.75,82.0,80.5,80.5,55590,19.04761904761907,25.38126361655777,-1
2407,10/29/2009,79.0,79.5,77.5,78.25,131538,15.458937198067654,19.438693351736863,-1
2408,10/30/2009,80.0,80.0,77.0,77.25,70056,5.681159420289878,13.395905221992216,-1
2409,11/2/2009,76.0,77.75,75.75,77.75,95590,15.55770263016642,12.232599749507997,1
2410,11/3/2009,76.75,77.75,76.25,76.5,70752,15.2098765432099,12.14957953122208,1
2411,11/4/2009,77.0,80.0,76.5,80.0,143019,47.2098765432099,25.992485238862088,1
2412,11/5/2009,78.75,79.75,78.0,78.75,60268,60.86274509803925,41.09416606148636,1
2413,11/6/2009,79.75,83.0,79.5,83.0,121588,90.19607843137258,66.08956669087392,1
2414,11/9/2009,83.25,83.5,82.25,83.5,80347,90.19607843137258,80.41830065359483,1
2415,11/10/2009,83.75,84.0,82.25,82.5,57812,93.33333333333337,91.24183006535952,1
2416,11/11/2009,83.0,84.25,82.75,84.0,112288,92.00000000000004,91.84313725490203,1
2417,11/12/2009,83.5,84.0,81.0,81.75,89298,74.45614035087722,86.59649122807024,-1
2418,11/13/2009,82.25,82.5,81.0,81.75,28538,55.48178137651825,73.97930724246518,-1
2419,11/16/2009,81.75,83.25,81.75,82.75,35799,41.43049932523619,57.12280701754391,-1
2420,11/17/2009,83.0,83.75,82.75,83.5,38944,51.282051282051306,49.398110661268596,1
2421,11/18/2009,84.0,85.0,83.25,84.25,59094,70.67307692307696,54.461875843454834,1
2422,11/19/2009,84.0,84.0,82.5,83.0,48477,69.39102564102568,63.78205128205133,1
2423,11/20/2009,82.0,82.0,81.0,81.5,70812,47.91666666666671,62.660256410256466,-1
2424,11/23/2009,81.0,81.0,78.25,78.75,117315,23.302469135802497,46.87005381449831,-1
2425,11/24/2009,79.0,80.25,78.5,78.75,93695,9.104938271604967,26.774691358024743,-1
2426,11/25/2009,79.75,81.25,79.75,81.0,123219,20.880300590445547,17.76256933261769,1
2427,11/26/2009,80.0,80.5,78.75,79.25,114330,27.3000536768653,19.095097512971957,1
2428,11/27/2009,77.5,78.75,77.0,78.5,70151,36.595623756749106,28.258659341353336,1
2429,11/30/2009,80.0,84.75,79.75,84.75,140546,53.98692810457519,39.29420184606322,1
2430,12/1/2009,83.5,84.25,82.75,84.0,100291,75.20556609740673,55.262705986243695,1
2431,12/2/2009,84.0,84.75,82.0,82.0,74408,84.9462365591398,71.37957692037392,1
2432,12/3/2009,82.5,87.0,82.5,86.75,155679,84.11290322580648,81.42156862745101,1
2433,12/4/2009,86.25,86.25,83.5,84.75,69555,76.99388209121248,82.01767395871961,-1
2434,12/8/2009,84.25,86.25,83.75,85.75,41763,80.48850574712647,80.5317636880485,-1
2435,12/9/2009,85.25,85.25,83.0,84.0,108127,61.3218390804598,72.93474230626627,-1
2436,12/11/2009,84.25,85.75,84.25,85.75,45557,62.407407407407426,68.07258407833125,-1
2437,12/14/2009,84.75,86.25,84.75,86.0,46162,68.1766381766382,63.96862822150183,1
2438,12/15/2009,85.75,86.0,85.5,85.5,35165,80.4843304843305,70.3561253561254,1
2439,12/16/2009,85.5,86.0,85.0,85.5,55119,82.05128205128209,76.90408357075027,1
2440,12/17/2009,85.5,85.75,84.5,85.0,62646,63.782051282051306,75.43922127255465,-1
2441,12/18/2009,85.0,85.0,83.0,83.75,58450,45.833333333333364,63.888888888888935,-1
2442,12/21/2009,83.75,84.0,83.0,83.5,31994,25.74786324786327,45.12108262108267,-1
2443,12/22/2009,84.0,85.75,83.75,85.5,47952,41.02564102564105,37.53561253561258,1
2444,12/23/2009,85.5,86.25,84.5,86.25,57152,66.66666666666669,44.48005698005702,1
2445,12/24/2009,86.5,86.75,85.25,86.0,26897,87.77777777777781,65.1566951566952,1
2446,12/25/2009,86.0,86.0,85.5,86.0,6026,86.66666666666669,80.37037037037042,1
2447,12/28/2009,86.25,86.25,85.5,85.5,11192,72.7777777777778,82.40740740740745,-1
2448,12/29/2009,85.5,86.5,85.25,86.5,37232,75.74074074074076,78.39506172839509,-1
2449,12/30/2009,86.0,87.25,86.0,86.75,39847,74.07407407407409,74.19753086419756,-1
2450,1/4/2010,86.75,86.75,85.0,85.25,24051,58.33333333333335,69.38271604938275,-1
2451,1/5/2010,85.75,86.0,84.75,85.0,31382,32.03703703703706,54.81481481481486,-1
2452,1/6/2010,85.75,86.25,85.0,85.5,35490,17.037037037037056,35.802469135802504,-1
2453,1/7/2010,86.0,87.5,86.0,86.75,58971,37.5757575757576,28.883277216610594,1
2454,1/8/2010,87.5,88.25,87.25,87.5,68242,60.43290043290045,38.34856501523172,1
2455,1/11/2010,88.25,88.5,87.25,87.25,33259,72.65512265512267,56.88792688792693,1
2456,1/12/2010,87.25,88.25,87.25,87.25,46236,69.84126984126986,67.64309764309769,1
2457,1/13/2010,86.75,87.75,86.75,87.75,34023,66.984126984127,69.82683982683987,-1
2458,1/14/2010,88.0,88.5,86.75,87.25,74273,54.285714285714306,63.703703703703745,-1
2459,1/15/2010,87.25,87.5,85.25,85.5,64270,35.42124542124544,52.23036223036227,-1
2460,1/18/2010,85.25,85.5,84.75,85.25,43975,16.53235653235655,35.41310541310545,-1
2461,1/19/2010,85.25,85.5,84.0,84.0,39346,7.008547008547027,19.65404965404969,-1
2462,1/20/2010,83.25,83.75,81.5,82.5,95247,9.206349206349225,10.915750915750953,-1
2463,1/21/2010,81.5,82.0,80.25,81.0,108914,8.210180623973747,8.141692279623351,1
2464,1/22/2010,80.0,80.5,79.0,80.25,130912,14.620437034230157,10.678988954851063,1
2465,1/25/2010,79.5,82.5,79.5,82.25,85085,26.525198938992062,16.451938865732007,1
2466,1/26/2010,82.75,83.0,80.25,80.75,114218,35.35762483130906,25.501086934843773,1
2467,1/27/2010,81.0,81.5,79.5,79.5,63207,33.114035087719316,31.665619619340163,1
2468,1/28/2010,80.25,80.5,78.75,79.5,83780,22.329721362229122,30.267127093752517,-1
2469,1/29/2010,78.75,79.75,78.0,79.75,110776,21.715686274509824,25.719814241486105,-1
2470,2/1/2010,79.0,79.25,77.75,79.25,117348,27.07282913165268,23.70607892279723,1
2471,2/2/2010,80.0,80.25,79.5,79.5,52900,36.74603174603177,28.511515717398108,1
2472,2/3/2010,80.0,81.75,79.75,81.25,84089,54.24603174603177,39.354964207905425,1
2473,2/4/2010,81.0,81.25,80.75,81.0,43227,71.80555555555559,54.26587301587305,1
2474,2/5/2010,79.5,79.5,78.5,79.0,76975,66.66666666666669,64.23941798941803,1
2475,2/8/2010,78.75,79.25,77.0,78.25,66042,46.271929824561425,61.58138401559459,-1
2476,2/9/2010,77.5,78.5,77.25,78.5,51171,29.71491228070177,47.551169590643305,-1
2477,2/10/2010,79.5,80.0,79.25,79.5,59796,38.90608875129001,38.29764361885108,1
2478,2/11/2010,79.5,80.25,79.25,80.25,55794,63.46749226006194,44.02949776401792,1
2479,2/12/2010,80.25,80.5,79.5,80.25,35748,83.89355742296921,62.08904614477374,1
2480,2/15/2010,80.25,80.25,78.25,78.25,20091,74.54212454212457,73.96772474171858,1
2481,2/16/2010,78.25,80.75,78.25,80.5,43757,71.20879120879123,76.54815772462835,-1
2482,2/17/2010,81.0,81.5,80.25,81.0,36159,68.46153846153848,71.40415140415143,-1
2483,2/18/2010,81.0,81.0,79.0,79.5,36379,71.02564102564105,70.23199023199027,1
2484,2/19/2010,79.5,79.5,78.0,79.0,90655,50.54945054945057,63.345543345543376,-1
2485,2/22/2010,80.0,80.25,79.25,79.5,57862,36.63003663003665,52.735042735042775,-1
2486,2/23/2010,79.25,80.75,79.0,80.75,113576,50.00000000000002,45.72649572649576,1
2487,2/24/2010,80.5,82.75,80.5,82.5,147765,72.05513784461154,52.89505815821608,1
2488,2/25/2010,83.5,83.75,82.25,83.5,64077,89.65348152991174,70.56953979150778,1
2489,2/26/2010,83.25,84.5,82.25,84.0,105654,93.76603564246587,85.15821833899639,1
2490,3/2/2010,86.0,86.5,85.75,85.75,131451,92.18708827404481,91.86886848214083,1
2491,3/3/2010,86.5,87.0,86.25,86.5,68063,91.07226107226109,92.34179499625726,-1
2492,3/4/2010,86.5,87.0,85.5,85.75,87287,85.33063427800272,89.52999454143622,-1
2493,3/5/2010,85.75,86.5,85.5,86.0,47008,81.64642375168692,86.01643970065027,-1
2494,3/8/2010,85.75,86.0,84.5,84.5,52063,50.87719298245616,72.61808367071528,-1
2495,3/9/2010,84.5,84.5,83.5,83.75,40048,28.69674185463661,53.740119529593244,-1
2496,3/10/2010,83.5,84.75,83.25,84.5,35684,13.492063492063508,31.021999443052106,-1
2497,3/11/2010,84.5,85.25,84.0,85.0,34580,31.44078144078146,24.54319559582721,1
2498,3/12/2010,85.0,86.25,84.25,86.25,55440,62.39316239316241,35.775335775335805,1
2499,3/15/2010,85.75,87.5,85.5,86.5,86130,76.77224736048268,56.86873039814219,1
2500,3/16/2010,86.75,89.5,86.75,89.25,134372,90.82352941176471,76.66297972180328,1
2501,3/17/2010,89.75,90.75,89.25,90.25,105113,88.35439360929558,85.31672346051434,1
2502,3/18/2010,90.25,90.5,88.75,88.75,79611,85.9411206077873,88.3730145429492,-1
2503,3/19/2010,89.5,93.25,89.5,93.0,182325,86.19918512391632,86.83156644699976,-1
2504,3/22/2010,92.0,96.0,91.0,92.0,234722,74.25390651197104,82.1314040812249,-1
2505,3/23/2010,92.25,93.5,90.5,91.25,111388,62.671236308611185,74.37477598149952,-1
2506,3/24/2010,92.5,94.75,92.5,94.0,214029,54.551102826964915,63.82541521584906,-1
2507,3/25/2010,94.25,95.0,93.0,94.0,131004,58.709106984969075,58.643815373515075,1
2508,3/26/2010,94.0,94.0,92.5,93.5,82767,65.39667229322403,59.55229403505268,1
2509,3/29/2010,94.0,94.0,91.25,91.25,80551,46.814296814296824,56.97335869749666,-1
2510,3/30/2010,91.75,94.25,91.5,93.75,122269,45.95959595959598,52.72352168903896,-1
2511,3/31/2010,93.5,94.25,91.75,92.0,168795,34.444444444444464,42.406112406112435,-1
2512,4/1/2010,92.75,93.5,91.75,92.0,142844,37.222222222222236,39.20875420875424,-1
2513,4/2/2010,92.5,92.75,91.5,91.75,64372,20.555555555555575,30.740740740740772,-1
2514,4/5/2010,91.5,93.0,91.0,93.0,55601,34.40170940170942,30.726495726495756,1
2515,4/7/2010,93.5,93.75,92.0,92.75,172446,44.01709401709403,32.99145299145302,1
2516,4/8/2010,92.0,92.0,87.5,88.75,224010,45.128205128205146,41.18233618233621,1
2517,4/9/2010,86.0,87.25,85.25,87.0,127616,31.47812971342385,40.207809619574356,-1
2518,4/12/2010,82.5,85.0,82.25,85.0,172551,21.500426257459523,32.702253699696186,-1
2519,4/16/2010,82.75,82.75,81.5,81.5,178325,14.833759590792857,22.604105187225425,-1
2520,4/19/2010,81.25,83.5,79.75,82.0,167120,14.093463472345482,16.809216440199297,-1
2521,4/20/2010,83.0,87.0,83.0,86.25,148915,35.011337868480744,21.31285364387304,1
2522,4/21/2010,85.5,88.25,83.75,86.0,116252,59.52114179004938,36.20864771029188,1
2523,4/22/2010,84.5,86.5,84.0,85.75,129734,76.92810457516343,57.15352807789785,1
2524,4/23/2010,82.5,83.5,82.5,83.25,151552,61.764705882352956,66.07131741585526,-1
2525,4/26/2010,84.25,84.75,83.0,83.0,102590,40.15345268542202,59.615421047646144,-1
2526,4/27/2010,82.25,82.75,81.5,82.0,82019,19.093176723185266,40.33711176365342,-1
2527,4/28/2010,81.0,81.5,79.25,79.5,140586,6.517111814463157,21.921247074356817,-1
2528,4/29/2010,79.25,81.0,78.5,80.5,166264,14.285227756492143,13.298505431380192,1
